team,opponent,team_score,opp_score,date,OT,neutral,home_game,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp-eFG%,Opp-TOV%,Opp-ORB%,Opp-FT/FGA
Hawaii,Cal State Northridge,84,87,3/13/2014,1,TRUE,TRUE,110.5,114.5,67.6,0.475,0.373,0.581,47.5,57.1,7.9,7,0.534,13.4,25,0.356,0.571,18.1,74.1,0.411
High Point,North Carolina-Greensboro,74,82,11/8/2013,0,FALSE,FALSE,100,110.8,74.4,0.435,0.226,0.494,46.2,11.1,9.5,2.6,0.444,13,25,0.306,0.509,12,68.4,0.446
High Point,Ferrum,94,64,11/12/2013,0,FALSE,TRUE,122.1,83.1,76.6,0.239,0.134,0.63,64.2,42.5,15.6,9.7,0.634,14.9,41.4,0.134,0.422,20.3,81.6,0.259
High Point,Eastern Kentucky,67,74,11/16/2013,0,FALSE,FALSE,101.5,112.1,66.3,0.245,0.264,0.566,54.4,55.6,7.6,15.4,0.547,20.3,26.9,0.17,0.527,8.4,77.4,0.291
High Point,William & Mary,80,69,11/20/2013,0,FALSE,FALSE,112.7,97.2,70.8,0.226,0.274,0.583,57.6,50,14.1,16.7,0.565,16,37.9,0.161,0.492,16.2,73,0.186
High Point,Wofford,66,56,11/24/2013,0,FALSE,TRUE,98.5,83.6,67.1,0.333,0.208,0.594,60.3,46.2,4.5,10,0.573,23.6,36.4,0.229,0.395,17.5,73.2,0.193
High Point,Stephen F. Austin,68,71,12/1/2013,0,FALSE,TRUE,111.5,116.4,61,0.358,0.245,0.548,48.4,56,6.6,18.2,0.509,15.2,33.3,0.264,0.537,10,62.5,0.241
High Point,Georgetown,45,80,12/5/2013,0,FALSE,FALSE,67.2,119.4,67.4,0.246,0.368,0.353,47.8,68.8,7.5,11.8,0.307,20.2,34.9,0.175,0.638,19.3,69.2,0.103
High Point,James Madison,69,84,12/14/2013,0,FALSE,TRUE,101.5,123.5,67.7,0.3,0.35,0.503,42.4,79.2,11.8,0,0.458,6.9,14.7,0.233,0.653,15.5,80,0.408
High Point,Morgan State,74,85,12/18/2013,0,FALSE,FALSE,101.4,116.4,73.4,0.596,0.404,0.614,46.9,54.5,5.5,8.7,0.543,24.3,23.1,0.489,0.535,12.8,63.2,0.421
High Point,Syracuse,54,75,12/20/2013,0,FALSE,FALSE,87.1,121,61.7,0.083,0.417,0.541,43.8,71.4,8.1,4.9,0.521,25.5,28,0.083,0.602,13.9,60.9,0.185
High Point,Arkansas,48,89,12/28/2013,0,FALSE,FALSE,67.6,125.4,71.4,0.25,0.292,0.447,45.6,44.4,5.6,4.7,0.438,31.9,34.5,0.125,0.568,14,57.1,0.212
High Point,Wofford,53,81,12/30/2013,0,FALSE,FALSE,75.7,115.7,70.2,0.518,0.268,0.38,38.8,56.3,11.4,14.7,0.304,12.7,22,0.339,0.612,17.9,65.4,0.172
High Point,Lees-McRae,85,78,1/3/2014,0,FALSE,TRUE,107.6,98.7,78.8,0.564,0.073,0.61,52.7,53.3,8.9,17.1,0.545,17.9,22.7,0.455,0.517,19.7,72.7,0.288
High Point,Campbell,71,74,1/8/2014,0,FALSE,FALSE,114.5,119.4,61.7,0.346,0.231,0.586,47.3,51.9,12.9,6.5,0.558,14.3,40,0.25,0.548,15.7,53.3,0.097
High Point,Radford,72,81,1/10/2014,0,FALSE,TRUE,109.1,122.7,66,0.529,0.216,0.564,50.9,50,6.1,13.2,0.529,13.7,29,0.353,0.551,11.1,76.9,0.551
High Point,Longwood,83,75,1/15/2014,0,FALSE,TRUE,118.6,107.1,69.9,0.574,0.333,0.604,49,64,17.1,7.1,0.546,10.6,27.6,0.444,0.67,25.6,80,0.255
High Point,Liberty,76,70,1/18/2014,0,FALSE,FALSE,116.9,107.7,65.2,0.418,0.273,0.576,39.1,54.2,12.3,3.3,0.509,13.3,25.8,0.364,0.695,25.4,66.7,0.317
High Point,Virginia Military Institute,80,82,1/22/2014,1,FALSE,FALSE,98.8,101.2,72.2,0.125,0.188,0.59,44.8,52.9,6.2,9.3,0.586,21,20,0.078,0.486,16.8,64.9,0.135
High Point,North Carolina-Asheville,78,67,1/25/2014,0,FALSE,TRUE,116.4,100,66.8,0.262,0.213,0.569,49,61.3,13.4,7.4,0.557,10.5,32.1,0.164,0.602,26.6,71.4,0.318
High Point,Presbyterian,81,74,1/28/2014,0,FALSE,FALSE,137.3,125.4,58.7,0.208,0.415,0.696,45.7,63.3,8.5,7.1,0.698,9.4,26.9,0.132,0.622,15.2,70,0.265
High Point,Winthrop,65,64,2/1/2014,0,FALSE,TRUE,110.2,108.5,58.6,0.34,0.298,0.595,48,60,6.8,10.3,0.574,11.5,17.4,0.234,0.5,10.6,74.1,0.231
High Point,Coastal Carolina,77,74,2/5/2014,0,FALSE,FALSE,111.6,107.2,69.5,0.255,0.364,0.624,46.2,59.3,15.9,8.6,0.582,20.7,26.9,0.236,0.591,23.4,65.4,0.164
High Point,Gardner-Webb,76,80,2/8/2014,0,FALSE,FALSE,110.1,115.9,68.7,0.267,0.283,0.562,45,41.4,5.8,18.2,0.533,14.1,28.6,0.2,0.491,10.2,59.4,0.421
High Point,Radford,72,65,2/15/2014,0,FALSE,FALSE,120,108.3,59.8,0.415,0.151,0.567,47.6,58.3,5,9.8,0.481,10,39.3,0.396,0.442,10.6,54.3,0.2
High Point,Charleston Southern,76,70,2/17/2014,0,FALSE,TRUE,120.6,111.1,63.1,0.404,0.423,0.613,58.9,73.1,6.3,16.7,0.606,16.4,35.7,0.25,0.587,12,82.1,0.173
High Point,Liberty,67,60,2/19/2014,0,FALSE,TRUE,106.3,95.2,63.1,0.451,0.294,0.541,51.7,60.9,1.6,4.8,0.49,12.8,24.1,0.333,0.473,11.8,79.3,0.145
High Point,Longwood,85,59,2/22/2014,0,FALSE,FALSE,128.8,89.4,65.9,0.263,0.351,0.663,49.2,83.9,3,9.1,0.64,11.2,18.5,0.211,0.42,14.9,72.2,0.214
High Point,Virginia Military Institute,70,67,2/26/2014,0,FALSE,TRUE,98.6,94.4,70.7,0.214,0.25,0.567,42.2,62.1,8.5,5.4,0.545,16.4,17.2,0.161,0.418,12.9,62.9,0.164
High Point,Campbell,56,53,2/28/2014,0,FALSE,TRUE,91.8,86.9,61.3,0.125,0.411,0.472,45.6,68.2,9.8,21.4,0.473,13.2,22.2,0.054,0.452,22.5,71.9,0.115
High Point,Winthrop,60,62,3/7/2014,0,TRUE,TRUE,101.7,105.1,58.9,0.275,0.235,0.52,43.1,45.5,11.9,18.9,0.471,14.9,26.9,0.235,0.54,18,60,0.16
High Point,Minnesota,81,88,3/18/2014,0,FALSE,FALSE,115.7,125.7,69.5,0.426,0.481,0.624,50.9,75,4.3,3,0.556,15.8,26.9,0.389,0.547,8,74.1,0.566
Hofstra,Monmouth,84,88,11/8/2013,0,FALSE,TRUE,107.7,112.8,77.8,0.409,0.47,0.533,47.6,50,3.8,8.9,0.492,13.4,33.3,0.288,0.493,11.7,60.5,0.254
Hofstra,Fairleigh Dickinson,80,58,11/10/2013,0,FALSE,TRUE,114.3,82.9,70.3,0.6,0.182,0.566,53.4,41.4,12.9,10.8,0.545,12.6,37.5,0.364,0.333,14.1,65.9,0.254
Hofstra,Louisville,69,97,11/12/2013,0,FALSE,FALSE,95.8,134.7,72.4,0.127,0.455,0.592,50,40,1.4,2.7,0.582,27.5,25.9,0.091,0.603,6,66.7,0.221
Hofstra,Richmond,63,74,11/19/2013,1,FALSE,FALSE,87.5,102.8,63.6,0.733,0.378,0.519,53.8,82.4,6.9,2.6,0.433,24.2,27.3,0.533,0.462,9.5,72.3,0.215
Hofstra,Hartford,81,78,11/23/2013,0,TRUE,TRUE,115.7,111.4,69.5,0.837,0.286,0.591,54.9,21.7,7.1,3.2,0.51,15.2,37.5,0.633,0.609,17.3,70.4,0.2
Hofstra,Belmont,75,85,11/24/2013,0,TRUE,TRUE,110.3,125,68.3,0.358,0.434,0.605,53.1,50,5.9,11.9,0.575,19.6,37,0.264,0.522,7.3,64.9,0.188
Hofstra,Manhattan,59,66,11/30/2013,0,FALSE,TRUE,95.2,106.5,62,0.38,0.4,0.5,51.9,75,8.1,7.7,0.46,14.6,33.3,0.26,0.462,11.4,72,0.346
Hofstra,Sacred Heart,59,73,12/4/2013,0,FALSE,TRUE,103.5,128.1,56.7,0.469,0.265,0.492,56.5,47.8,1.8,6.7,0.5,10.6,37.5,0.204,0.611,4.6,76.7,0.13
Hofstra,Central Connecticut,72,67,12/15/2013,0,FALSE,TRUE,97.3,90.5,73.7,0.868,0.302,0.481,54.8,59.1,12.2,9.8,0.472,14.1,35.1,0.415,0.509,20.8,84,0.245
Hofstra,Siena,59,67,12/23/2013,0,FALSE,FALSE,88.1,100,67.3,0.238,0.381,0.421,51.5,40.9,7.5,6.3,0.389,15.7,43.2,0.159,0.456,15.3,61.3,0.263
Hofstra,George Washington,58,69,12/28/2013,0,FALSE,TRUE,100,119,58.1,0.269,0.423,0.494,54.5,31.8,5.2,6.5,0.49,21.6,50,0.135,0.596,13.7,60.9,0.277
Hofstra,NJIT,75,64,12/30/2013,0,FALSE,TRUE,110.3,94.1,68,0.56,0.44,0.592,58.7,54.2,13.2,9.4,0.58,21.4,41.9,0.34,0.491,19.7,75,0.204
Hofstra,Tulane,58,61,1/2/2014,0,FALSE,FALSE,90.6,95.3,63.8,0.565,0.457,0.497,51.5,52.9,14.1,12.5,0.435,17.3,30,0.391,0.412,17,69.4,0.373
Hofstra,Fairleigh Dickinson,67,86,1/5/2014,0,FALSE,FALSE,109.8,141,61.2,0.735,0.367,0.507,48.2,36.8,4.9,4.2,0.418,9.7,36.7,0.531,0.667,11.4,61.5,0.353
Hofstra,Delaware,79,86,1/8/2014,0,FALSE,FALSE,106.8,116.2,74.5,0.455,0.424,0.492,56.8,46.2,8.1,5.9,0.455,12.2,38.1,0.288,0.545,10.2,81.3,0.446
Hofstra,College of Charleston,75,71,1/11/2014,0,FALSE,TRUE,110.3,104.4,68.3,1.091,0.273,0.561,52.4,36.8,7.4,14.8,0.489,16.6,35.5,0.727,0.548,16.9,68.8,0.269
Hofstra,North Carolina-Wilmington,69,64,1/15/2014,0,FALSE,FALSE,109.5,101.6,63.1,0.44,0.4,0.571,55.4,43.5,11.1,11.1,0.55,15.6,32.1,0.28,0.519,13,78.6,0.148
Hofstra,SMU,49,73,1/19/2014,0,FALSE,FALSE,74.2,110.6,66.3,0.271,0.604,0.452,38.5,68.8,9.1,14.3,0.438,25.1,17.6,0.146,0.537,16.8,61.3,0.278
Hofstra,William & Mary,77,60,1/22/2014,0,FALSE,TRUE,114.9,89.6,67.1,0.49,0.392,0.612,56.5,62.5,6,2.9,0.569,17.3,27.6,0.373,0.45,13.4,77.5,0.1
Hofstra,Northeastern,57,70,1/25/2014,0,FALSE,TRUE,98.3,120.7,57.8,0.167,0.389,0.489,54.7,40.9,5.2,13.5,0.463,18.3,46.7,0.13,0.602,13.6,65.2,0.093
Hofstra,Towson,58,76,1/27/2014,0,FALSE,FALSE,89.2,116.9,64.5,0.148,0.361,0.444,30.8,33.3,3.1,13.6,0.434,13.3,22.5,0.082,0.519,11.9,44,0.396
Hofstra,Drexel,74,77,1/29/2014,0,FALSE,TRUE,110.4,114.9,67,0.415,0.453,0.583,53.2,48,4.5,10.8,0.557,18.3,31.3,0.283,0.552,8.2,76.7,0.224
Hofstra,College of Charleston,49,67,2/1/2014,0,FALSE,FALSE,76.6,104.7,64.5,0.458,0.39,0.341,44.6,31.3,12.5,10,0.305,9,28.6,0.22,0.519,17.5,67.6,0.204
Hofstra,Northeastern,73,81,2/5/2014,0,FALSE,FALSE,100,111,72.6,0.277,0.369,0.496,52.3,50,11,12.1,0.477,12.1,27.5,0.169,0.617,16.3,92,0.489
Hofstra,North Carolina-Wilmington,61,52,2/8/2014,0,FALSE,TRUE,103.4,88.1,59,0.587,0.283,0.518,58.5,40,16.9,0,0.467,14.7,34.5,0.391,0.512,21.1,87.5,0.186
Hofstra,James Madison,53,59,2/10/2014,0,FALSE,FALSE,82.8,92.2,64.3,0.309,0.382,0.42,51.7,56.3,7.8,8.1,0.355,16.1,28.1,0.255,0.438,13.5,80.8,0.354
Hofstra,Drexel,63,74,2/16/2014,0,FALSE,FALSE,98.4,115.6,64.3,0.571,0.49,0.506,48.3,68.4,10.9,10.7,0.469,14,24.2,0.347,0.589,14.7,80,0.467
Hofstra,Delaware,77,81,2/19/2014,0,FALSE,TRUE,105.5,111,72.6,0.242,0.424,0.523,48.1,44.4,1.4,8.9,0.5,13.1,29.7,0.167,0.454,5.9,64.3,0.338
Hofstra,Towson,77,83,2/22/2014,0,FALSE,TRUE,114.9,123.9,66.7,0.389,0.315,0.602,51,40.7,0,17.1,0.556,14.8,30.8,0.315,0.51,6.9,72,0.673
Hofstra,William & Mary,74,79,2/26/2014,0,FALSE,FALSE,110.4,117.9,66.6,0.339,0.419,0.514,54.1,47.8,7.5,10,0.46,13.4,39.5,0.274,0.635,15.8,78.3,0.25
Hofstra,James Madison,82,71,3/1/2014,0,FALSE,TRUE,124.2,107.6,65.5,0.561,0.333,0.568,54.5,55.6,0,9.4,0.526,7.8,39.4,0.386,0.473,10.7,69.7,0.321
Hofstra,North Carolina-Wilmington,78,70,3/7/2014,0,TRUE,TRUE,114.7,102.9,68.2,0.585,0.321,0.576,59.4,40.7,10.3,11.9,0.557,16.3,44.8,0.358,0.439,10,70,0.182
Hofstra,Delaware,76,87,3/8/2014,0,TRUE,TRUE,108.6,124.3,70.5,0.383,0.35,0.536,57.1,42.3,1.4,2.6,0.483,17.6,42.9,0.3,0.538,7.9,75,0.566
Holy Cross,Harvard,72,82,11/10/2013,0,TRUE,TRUE,97.3,110.8,74.5,0.35,0.233,0.514,36.2,32,6.8,10.9,0.458,11.5,13.3,0.283,0.508,14.2,60.7,0.286
Holy Cross,Sacred Heart,122,118,11/13/2013,2,FALSE,TRUE,125.8,121.6,77.5,0.8,0.329,0.631,57.5,66.7,8.2,6,0.55,14.5,45.9,0.643,0.566,13.9,69.4,0.421
Holy Cross,UNC,54,62,11/15/2013,0,FALSE,FALSE,75,86.1,72,0.51,0.431,0.426,44.9,60,4.2,4,0.343,20.4,16.2,0.373,0.408,11.7,78.1,0.217
Holy Cross,Fairfield,63,49,11/20/2013,0,FALSE,FALSE,103.3,80.3,61.3,0.417,0.25,0.548,50.8,52.2,13.1,10.7,0.531,15,20.7,0.25,0.402,16,76.5,0.157
Holy Cross,Belmont,70,81,11/23/2013,0,TRUE,TRUE,101.4,117.4,68.7,0.511,0.362,0.599,40.4,47.6,11.6,5.9,0.521,21.8,20,0.447,0.657,19.9,63.6,0.275
Holy Cross,Hartford,80,55,11/24/2013,0,TRUE,TRUE,119.4,82.1,67.3,0.696,0.239,0.654,66,55.6,14.9,11.8,0.63,18.9,40.9,0.478,0.488,29.7,88,0.4
Holy Cross,New Hampshire,63,52,11/30/2013,0,FALSE,FALSE,94,77.6,67,0.396,0.358,0.5,51.7,40.9,7.5,7.7,0.472,18.4,24.2,0.245,0.42,23.4,85.2,0.341
Holy Cross,Albany (NY),62,57,12/4/2013,0,FALSE,TRUE,96.9,89.1,63.9,0.286,0.25,0.487,51.7,45.5,7.8,5,0.438,14.9,32.4,0.232,0.48,21.8,79.2,0.204
Holy Cross,Hartford,78,90,12/7/2013,0,FALSE,FALSE,114.7,132.4,68.4,0.426,0.362,0.69,41.5,41.4,8.8,8.8,0.702,20.1,11.1,0.255,0.66,14.6,65.2,0.377
Holy Cross,Canisius,73,83,12/16/2013,0,FALSE,TRUE,101.4,115.3,71.8,0.456,0.421,0.526,45.5,60.9,5.6,5.7,0.465,16,27.8,0.351,0.545,16.2,66.7,0.418
Holy Cross,NJIT,74,53,12/21/2013,0,FALSE,FALSE,98.7,70.7,75.1,0.585,0.415,0.546,54.2,63.6,10.7,19.6,0.491,20.3,25,0.415,0.317,15.6,72.7,0.25
Holy Cross,Michigan,66,88,12/28/2013,0,FALSE,FALSE,100,133.3,66.4,0.164,0.377,0.502,44.4,52,6.1,4.9,0.492,10.9,22.9,0.098,0.627,9.4,71.4,0.237
Holy Cross,Boston University,60,70,1/2/2014,0,FALSE,FALSE,82.2,95.9,73.3,0.263,0.404,0.468,42.6,31.8,9.6,5.7,0.456,22.1,16.7,0.14,0.481,20.3,71.9,0.333
Holy Cross,American,54,69,1/5/2014,0,FALSE,TRUE,81.8,104.5,65.6,0.375,0.375,0.409,48.3,52.9,13.6,10.5,0.348,17.7,32.4,0.268,0.558,17.4,73.9,0.212
Holy Cross,Colgate,73,64,1/8/2014,0,FALSE,TRUE,115.9,101.6,63.5,0.646,0.333,0.582,54.5,54.5,11.1,10.8,0.531,11.5,30.8,0.458,0.5,17,75.9,0.208
Holy Cross,Bucknell,57,61,1/11/2014,0,FALSE,FALSE,90.5,96.8,63,0.129,0.274,0.433,50,25,12.7,14.3,0.427,10.9,32.4,0.065,0.49,17.8,77.3,0.265
Holy Cross,Army,78,75,1/15/2014,0,FALSE,FALSE,116.4,111.9,67.4,0.771,0.167,0.595,55.9,20.8,4.5,12.5,0.521,13.5,35.7,0.583,0.516,7.8,74.2,0.141
Holy Cross,Lehigh,61,42,1/18/2014,0,FALSE,TRUE,98.4,67.7,62,0.218,0.364,0.502,50,54.2,6.5,12.2,0.482,10.4,16,0.145,0.324,16.9,71.8,0.13
Holy Cross,Lafayette,59,58,1/22/2014,0,FALSE,FALSE,109.3,107.4,54.1,0.32,0.42,0.512,58,45,7.4,9.4,0.47,14.9,44.8,0.24,0.489,12,76.2,0.311
Holy Cross,Navy,67,52,1/25/2014,0,FALSE,FALSE,111.7,86.7,60.2,0.732,0.439,0.606,55.9,36.8,8.3,10.3,0.524,21.7,38.5,0.585,0.448,20.1,69.7,0.188
Holy Cross,Loyola (MD),60,51,1/29/2014,0,FALSE,TRUE,95.2,81,63.4,0.644,0.222,0.51,60,60,7.9,26.3,0.467,17.2,32,0.4,0.41,17.1,80,0.2
Holy Cross,American,57,63,2/1/2014,0,FALSE,FALSE,103.6,114.5,55.2,0.225,0.25,0.644,50,37.5,7.3,9.3,0.638,21.4,17.6,0.15,0.5,10.9,72,0.26
Holy Cross,Colgate,69,68,2/4/2014,0,FALSE,FALSE,123.2,121.4,56.1,0.132,0.34,0.613,55,39.3,14.3,3.2,0.594,13.8,38.1,0.113,0.677,16.7,73.7,0.063
Holy Cross,Bucknell,66,50,2/9/2014,0,FALSE,TRUE,106.5,80.6,61.6,0.382,0.273,0.508,60.7,47.8,14.5,22.2,0.473,12.3,40.6,0.255,0.398,18,82.8,0.224
Holy Cross,Army,66,63,2/12/2014,0,FALSE,TRUE,103.1,98.4,64.2,0.275,0.392,0.572,50,86.4,10.9,5.9,0.529,18.5,24.1,0.235,0.509,15,72.7,0.088
Holy Cross,Lehigh,72,67,2/15/2014,0,FALSE,FALSE,107.5,100,66.9,0.368,0.351,0.538,49.1,41.7,4.5,19.5,0.5,10.8,29,0.263,0.517,15,75,0.102
Holy Cross,Lafayette,64,76,2/19/2014,0,FALSE,TRUE,98.5,116.9,64.6,0.293,0.431,0.484,60.9,45.5,9.2,10,0.422,14.4,46.4,0.259,0.653,19.2,83.3,0.245
Holy Cross,Navy,74,57,2/23/2014,0,FALSE,TRUE,113.8,87.7,65.4,0.585,0.34,0.546,67.2,57.1,15.4,14.8,0.462,14.2,43.3,0.472,0.5,16,88.2,0.118
Holy Cross,Loyola (MD),65,52,2/26/2014,0,FALSE,FALSE,112.1,89.7,57.6,0.51,0.429,0.534,58.6,55.6,6.9,5,0.449,9.1,36,0.429,0.457,16.7,75.8,0.191
Holy Cross,Boston University,64,68,3/1/2014,0,FALSE,TRUE,98.5,104.6,64.6,0.431,0.392,0.521,40,76.2,7.7,6.5,0.48,11.6,10.7,0.294,0.6,17.8,77.3,0.16
Holy Cross,Lehigh,54,48,3/5/2014,0,TRUE,TRUE,81.8,72.7,65.5,0.212,0.327,0.472,46.3,66.7,10.6,19.5,0.462,17.4,13.3,0.115,0.347,14.5,73,0.081
Holy Cross,American,46,57,3/8/2014,0,FALSE,FALSE,83.6,103.6,55,0.1,0.36,0.439,51.9,57.9,3.6,10,0.44,17.4,25.9,0.04,0.522,12,80,0.222
Holy Cross,Brown,68,65,3/17/2014,0,FALSE,FALSE,93.2,89,72.9,0.109,0.297,0.505,46.1,55.6,9.6,16.4,0.492,14.1,17.6,0.078,0.425,13.9,69,0.041
Holy Cross,Yale,66,71,3/22/2014,0,FALSE,TRUE,103.1,110.9,63.6,0.314,0.431,0.563,43.5,50,14.1,10.5,0.5,14.7,22.2,0.294,0.617,20.3,73.7,0.277
Houston Baptist,Texas Tech,61,76,11/8/2013,0,FALSE,FALSE,87.1,108.6,70.1,0.389,0.259,0.477,39.7,45,4.3,1.9,0.407,15.9,19.4,0.315,0.486,11.7,56.8,0.13
Houston Baptist,Crowley's Ridge,75,61,11/11/2013,0,FALSE,TRUE,100,81.3,74.6,0.41,0.213,0.515,58.9,57.7,10.7,0,0.451,20.9,44.7,0.328,0.404,21.9,74.3,0.365
Houston Baptist,Texas,61,89,11/18/2013,0,FALSE,FALSE,81.3,118.7,75.4,0.569,0.176,0.471,35.5,45,4,2.4,0.441,20.1,16.7,0.314,0.53,9.6,52.5,0.269
Houston Baptist,Wright State,59,75,11/22/2013,0,TRUE,TRUE,90.8,115.4,65.4,0.435,0.304,0.532,54,55,6.2,3,0.489,28.6,41.4,0.304,0.591,19.9,71.4,0.523
Houston Baptist,Southern Miss,62,67,11/23/2013,0,TRUE,TRUE,96.9,104.7,64.2,0.756,0.268,0.556,47.5,61.1,6.3,10.8,0.5,22.7,30.8,0.512,0.425,13,60.6,0.415
Houston Baptist,South Alabama,59,79,11/24/2013,0,FALSE,FALSE,84.3,112.9,69.6,0.451,0.176,0.476,46.7,15.8,4.3,8.1,0.382,18.6,19.4,0.392,0.438,8.4,65.9,0.338
Houston Baptist,Army,74,72,11/30/2013,1,FALSE,FALSE,93.7,91.1,70.6,0.258,0.167,0.499,52.9,20,7.6,4.5,0.477,17.9,29.7,0.167,0.399,9.6,70.8,0.114
Houston Baptist,Rice,73,71,12/4/2013,0,FALSE,TRUE,104.3,101.4,70.1,0.481,0.192,0.571,55.9,52,5.7,4.2,0.519,16,20.7,0.365,0.551,17.9,90,0.347
Houston Baptist,Michigan,53,107,12/7/2013,0,FALSE,FALSE,79.1,159.7,66.9,0.068,0.288,0.435,46.2,43.5,4.5,6.7,0.424,19.8,33.3,0.051,0.786,9.5,68.4,0.339
Houston Baptist,Texas-Arlington,70,80,12/14/2013,0,FALSE,TRUE,98.6,112.7,70.8,0.451,0.431,0.565,54.4,54.5,5.6,2.9,0.49,23.7,36.7,0.392,0.492,9.7,68.4,0.373
Houston Baptist,DePaul,58,78,12/18/2013,0,FALSE,FALSE,81.7,109.9,71,0.197,0.23,0.435,46.5,69.6,7,5.4,0.426,19.4,37.1,0.098,0.425,9.2,55.6,0.313
Houston Baptist,Pepperdine,64,76,12/21/2013,0,FALSE,FALSE,91.4,108.6,70,0.305,0.322,0.474,44.3,69.6,2.9,3.6,0.441,16.3,27,0.203,0.468,11.2,63.6,0.29
Houston Baptist,Oral Roberts,55,88,1/2/2014,0,FALSE,FALSE,76.4,122.2,72.5,0.333,0.351,0.417,39,50,6.9,2.3,0.412,18.7,18.2,0.14,0.548,9.8,66.7,0.302
Houston Baptist,Central Arkansas,69,86,1/4/2014,0,FALSE,FALSE,89.6,111.7,77.3,0.419,0.258,0.464,54.1,66.7,7.8,0,0.411,18.8,41,0.29,0.546,13.4,68.6,0.231
Houston Baptist,Stephen F. Austin,50,77,1/9/2014,0,FALSE,TRUE,65.8,101.3,76,0.551,0.367,0.404,44.3,53.3,10.5,5.7,0.347,25.6,21.1,0.327,0.55,22.2,71.9,0.183
Houston Baptist,Northwestern State,98,97,1/11/2014,0,FALSE,TRUE,119.5,118.3,82,0.477,0.169,0.615,54.5,57.1,4.9,1.8,0.592,18.6,42.9,0.323,0.56,13.3,67.7,0.328
Houston Baptist,Nicholls State,64,66,1/16/2014,0,FALSE,FALSE,90.1,93,70.5,0.512,0.186,0.599,51,31.8,7,8.8,0.523,28.5,26.3,0.442,0.457,18.5,66.7,0.224
Houston Baptist,McNeese State,68,70,1/18/2014,0,FALSE,FALSE,111.5,114.8,60.8,0.431,0.235,0.553,46.4,56.5,9.8,5,0.5,15.3,34.5,0.333,0.492,10.4,55,0.109
Houston Baptist,New Orleans,66,79,1/23/2014,0,FALSE,TRUE,104.8,125.4,63.5,0.347,0.265,0.578,35.1,72,7.9,8.9,0.582,16.3,20.7,0.184,0.518,12.8,50,0.351
Houston Baptist,Southeastern Louisiana,52,60,1/25/2014,0,FALSE,TRUE,78.8,90.9,66.3,0.271,0.254,0.39,54.4,63.2,13.6,8.3,0.347,18.5,36.1,0.186,0.439,16.9,75,0.347
Houston Baptist,Lamar,57,59,1/30/2014,0,FALSE,FALSE,90.5,93.7,62.8,0.377,0.283,0.456,54.3,60,7.9,9.3,0.425,18.5,42.4,0.226,0.426,17.3,64.9,0.241
Houston Baptist,Sam Houston State,63,81,2/1/2014,0,FALSE,FALSE,98.4,126.6,64.2,0.309,0.236,0.499,48.5,69.6,4.7,0,0.464,19.4,40,0.218,0.579,12.9,57.6,0.263
Houston Baptist,Abilene Christian,81,87,2/6/2014,0,FALSE,FALSE,114.1,122.5,70.7,0.56,0.26,0.64,46.8,60,8.5,5.7,0.65,18.3,25.9,0.32,0.67,18.7,75,0.636
Houston Baptist,Incarnate Word,82,89,2/8/2014,1,FALSE,FALSE,95.3,103.5,76.1,0.224,0.239,0.553,43.6,46.9,4.7,2,0.522,15,8.8,0.179,0.436,11.2,70.5,0.4
Houston Baptist,Oral Roberts,66,80,2/13/2014,0,FALSE,TRUE,91.7,111.1,72.3,0.464,0.304,0.483,49.2,40,9.7,2.2,0.429,18.2,29.7,0.321,0.608,16.5,75,0.117
Houston Baptist,Central Arkansas,99,83,2/15/2014,0,FALSE,TRUE,108.8,91.2,90.8,0.78,0.169,0.612,56.8,46.9,9.9,11.5,0.568,18.5,29,0.542,0.4,13.5,74,0.307
Houston Baptist,Texas A&M-Corpus Christi,61,66,2/22/2014,0,FALSE,TRUE,88.4,95.7,69.4,0.186,0.322,0.475,42.9,56.5,8.7,2.2,0.441,16.9,22.9,0.153,0.541,25.7,67.9,0.265
Houston Baptist,Arlington Baptist,107,55,2/25/2014,0,FALSE,TRUE,130.5,67.1,82.3,0.219,0.329,0.664,57.9,58.5,9.8,14,0.651,11.1,22.6,0.164,0.331,18.1,82.2,0.185
Houston Baptist,Texas A&M-Corpus Christi,45,65,3/1/2014,0,FALSE,FALSE,64.3,92.9,70.1,0.426,0.296,0.347,41.6,43.8,10,11.1,0.343,21.9,25,0.148,0.454,16.4,63.6,0.296
Houston Baptist,Nicholls State,62,75,3/6/2014,0,FALSE,TRUE,88.6,107.1,70.3,0.491,0.281,0.441,46.9,40,2.9,5.7,0.377,13.7,27.5,0.333,0.55,17.5,79.2,0.4
Houston Baptist,McNeese State,77,79,3/8/2014,0,FALSE,TRUE,104.1,106.8,73.5,0.254,0.333,0.545,56.7,50,4.1,6.1,0.516,18.6,36.1,0.19,0.55,12.8,80.6,0.48
Houston,Texas State,76,70,11/8/2013,0,FALSE,TRUE,110.1,101.4,69.4,0.54,0.28,0.605,49.2,65.4,8.7,9.3,0.58,17.4,18.5,0.36,0.5,14.2,72.2,0.207
Houston,Texas-Rio Grande Valley,77,65,11/11/2013,0,FALSE,FALSE,110,92.9,69.5,0.577,0.25,0.581,55.7,63,12.9,5.9,0.548,18.7,36.7,0.385,0.471,17.1,74.2,0.333
