team,opponent,team_score,opp_score,date,OT,neutral,home_game,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp-eFG%,Opp-TOV%,Opp-ORB%,Opp-FT/FGA
St. Francis (NY),Sacred Heart,70,74,2/4/2016,0,FALSE,FALSE,97.2,102.8,71.6,0.39,0.542,0.501,34.4,50,13.9,6.5,0.458,11.5,17.6,0.271,0.52,24,53.3,0.44
St. Francis (NY),Fairleigh Dickinson,85,71,2/6/2016,0,FALSE,TRUE,111.8,93.4,76,0.577,0.481,0.642,58.6,52,9.2,10.6,0.596,20.7,35.7,0.442,0.465,17.9,80,0.316
St. Francis (NY),Central Connecticut,74,67,2/11/2016,0,FALSE,TRUE,107.2,97.1,69.1,0.414,0.569,0.533,44.8,56.5,14.5,10,0.5,11.6,28.2,0.276,0.467,17.7,67.9,0.183
St. Francis (NY),LIU-Brooklyn,67,82,2/15/2016,0,FALSE,TRUE,97.1,118.8,69.3,0.558,0.481,0.509,54.8,61.9,4.3,8.9,0.462,17.8,34.4,0.365,0.517,9.2,76.7,0.379
St. Francis (NY),Saint Francis (PA),70,58,2/18/2016,0,FALSE,FALSE,107.7,89.2,65.1,0.156,0.313,0.509,50.7,21.4,9.2,18.9,0.484,8.1,33.3,0.125,0.373,16.7,66.7,0.309
St. Francis (NY),Robert Morris,82,72,2/20/2016,0,FALSE,FALSE,110.8,97.3,73.9,0.51,0.471,0.647,63,56,4.1,7.1,0.588,21.4,27.3,0.431,0.528,15.7,87.5,0.302
St. Francis (NY),Bryant,79,72,2/25/2016,0,FALSE,TRUE,106.8,97.3,73.7,0.474,0.456,0.566,55.2,61.5,6.8,18.6,0.5,15.9,25.8,0.386,0.454,7.6,80.6,0.2
St. Francis (NY),Mount St. Mary's,55,49,2/27/2016,0,FALSE,TRUE,79.7,71,69.3,0.298,0.246,0.423,54.8,38.1,15.9,12.5,0.386,18.9,36.1,0.193,0.315,13.9,68.8,0.041
St. Francis (NY),Mount St. Mary's,51,60,3/2/2016,0,FALSE,TRUE,81,95.2,63.3,0.292,0.354,0.467,45.8,57.9,1.6,11.8,0.458,19.4,21.2,0.146,0.351,3.8,66.7,0.194
St. John's (NY),Wagner,66,57,11/13/2015,0,FALSE,TRUE,94.3,81.4,69.7,0.532,0.426,0.561,47,57.1,4.3,13.2,0.543,19.4,16.7,0.319,0.383,14.9,72.2,0.183
St. John's (NY),UMBC,75,53,11/16/2015,0,FALSE,TRUE,101.4,71.6,73.6,0.327,0.365,0.624,52.8,55.6,9.5,28.9,0.587,23.2,13.6,0.269,0.328,13.9,70,0.134
St. John's (NY),Rutgers,61,59,11/19/2015,0,FALSE,TRUE,84.7,81.9,72,0.387,0.387,0.416,57.7,60,6.9,14,0.387,17.1,37.8,0.21,0.45,14.3,84.8,0.083
St. John's (NY),Vanderbilt,55,92,11/23/2015,0,TRUE,TRUE,78.6,131.4,69.7,0.367,0.267,0.39,30.4,33.3,11.4,8.1,0.317,9.1,16.3,0.283,0.629,11.2,53.8,0.226
St. John's (NY),Indiana,73,83,11/24/2015,0,TRUE,TRUE,102.8,116.9,70.6,0.491,0.327,0.538,45.8,29.2,9.9,9.1,0.5,14.1,27.3,0.327,0.654,20.4,69.2,0.288
St. John's (NY),Chaminade,100,93,11/25/2015,0,TRUE,TRUE,123.5,114.8,81.2,0.458,0.322,0.696,57.9,60,8.6,13.2,0.678,19.3,32,0.339,0.604,13.7,78.1,0.179
St. John's (NY),Fordham,57,73,12/2/2015,0,FALSE,FALSE,85.1,109,67.1,0.674,0.256,0.502,42.4,58.8,6,19.4,0.419,24.4,24,0.488,0.509,15.1,55.9,0.241
St. John's (NY),St. Francis (NY),63,56,12/6/2015,0,FALSE,TRUE,88.7,78.9,70.9,0.291,0.218,0.503,56.1,47.8,2.8,29.3,0.445,21.5,25.9,0.255,0.387,12.9,76.9,0.129
St. John's (NY),Niagara,48,44,12/9/2015,0,FALSE,TRUE,68.6,62.9,69.5,0.246,0.298,0.377,51.2,63.2,5.7,31.6,0.36,22.2,29.3,0.123,0.277,18.4,71.1,0.232
St. John's (NY),Syracuse,84,72,12/13/2015,0,TRUE,TRUE,110.5,94.7,76.1,0.333,0.417,0.604,53.8,56.7,3.9,7.5,0.6,17.9,24.2,0.2,0.402,7,75.6,0.288
St. John's (NY),Incarnate Word,51,73,12/18/2015,0,FALSE,TRUE,82.3,117.7,62.2,0.283,0.348,0.489,48.3,68.4,4.8,18.2,0.478,22.5,24.1,0.152,0.518,11.2,72.4,0.246
St. John's (NY),NJIT,74,83,12/20/2015,0,FALSE,TRUE,96.1,107.8,77.5,0.486,0.457,0.429,54.7,58.3,13,10.7,0.4,10.5,38,0.257,0.635,23.8,88,0.458
St. John's (NY),South Carolina,61,75,12/22/2015,0,TRUE,TRUE,85.9,105.6,70.9,0.551,0.408,0.493,39.3,50,8.5,11.4,0.5,18.7,16.7,0.245,0.535,20.6,61.3,0.246
St. John's (NY),Creighton,70,80,12/31/2015,0,FALSE,TRUE,95.9,109.6,73.4,0.297,0.203,0.479,47.9,48.1,5.5,20.6,0.453,14.2,26.3,0.188,0.527,14.9,71.4,0.375
St. John's (NY),Providence,65,83,1/2/2016,0,FALSE,FALSE,84.4,107.8,76.5,0.397,0.206,0.434,42,26.1,7.8,10,0.381,14,23.8,0.27,0.575,19.3,70.4,0.415
St. John's (NY),Xavier,66,74,1/6/2016,0,FALSE,TRUE,85.7,96.1,77.2,0.265,0.426,0.431,47.1,52.2,5.2,11.1,0.39,14.6,25,0.191,0.52,21.3,78.6,0.44
St. John's (NY),Marquette,75,81,1/9/2016,0,FALSE,FALSE,93.8,101.3,80.3,0.194,0.387,0.554,45.2,71.4,7.5,19,0.54,21.1,19.4,0.129,0.525,22.4,71,0.3
St. John's (NY),Georgetown,73,93,1/13/2016,0,FALSE,TRUE,100,127.4,72.9,0.593,0.333,0.527,50,66.7,4.1,13.3,0.454,16,32.1,0.444,0.611,13.8,69.2,0.5
St. John's (NY),Butler,58,78,1/16/2016,0,FALSE,FALSE,75.3,101.3,77.1,0.482,0.375,0.421,43.8,36.8,11.7,15.8,0.375,20,22.2,0.286,0.546,22.7,71.4,0.352
St. John's (NY),Marquette,73,78,1/24/2016,0,FALSE,TRUE,88,94,83.4,0.333,0.333,0.457,47.4,45.8,10.8,17.8,0.413,14.1,22.9,0.232,0.538,25.4,89.3,0.423
St. John's (NY),Seton Hall,60,79,1/27/2016,0,FALSE,FALSE,72.3,95.2,82.8,0.222,0.222,0.377,39.6,71.4,14.5,12.5,0.333,15,18.4,0.167,0.5,18.9,64.3,0.129
St. John's (NY),Villanova,53,68,1/31/2016,0,FALSE,TRUE,67.9,87.2,78.3,0.207,0.379,0.416,41.3,73.7,11.5,13.9,0.397,24.9,17.5,0.121,0.422,22.5,68.6,0.328
St. John's (NY),Xavier,83,90,2/3/2016,0,FALSE,FALSE,98.8,107.1,84.5,0.3,0.286,0.519,40,40.6,7.1,12.5,0.5,15,19.5,0.186,0.516,16,64.7,0.443
St. John's (NY),Butler,56,89,2/6/2016,0,FALSE,TRUE,69.1,109.9,81.3,0.653,0.449,0.436,42,66.7,8.6,17.5,0.388,25,13.2,0.367,0.569,15.8,77.4,0.231
St. John's (NY),Georgetown,67,92,2/8/2016,0,FALSE,FALSE,89.3,122.7,75.1,0.5,0.315,0.501,41.9,60.9,4,8.1,0.463,16.5,17.6,0.315,0.627,16.8,71.4,0.305
St. John's (NY),Villanova,63,73,2/13/2016,0,FALSE,FALSE,94,109,67.1,0.167,0.463,0.541,39,58.3,13.4,9.1,0.537,23.7,25,0.093,0.481,16.9,55.6,0.442
St. John's (NY),DePaul,80,65,2/17/2016,0,FALSE,TRUE,97.6,79.3,82,0.559,0.322,0.536,59.2,69.2,13.4,16.7,0.492,19.7,31.4,0.373,0.393,19.2,82.9,0.279
St. John's (NY),Seton Hall,61,62,2/21/2016,0,FALSE,TRUE,84.7,86.1,71.8,0.462,0.365,0.481,52.9,34.8,11.1,27,0.49,24.2,33.3,0.192,0.423,18.7,71.4,0.346
St. John's (NY),DePaul,75,83,2/25/2016,0,FALSE,FALSE,101.4,112.2,74,0.517,0.552,0.519,43.8,78.3,6.8,5.6,0.483,16.4,23.7,0.328,0.575,15.6,73.1,0.415
St. John's (NY),Creighton,59,100,2/28/2016,0,FALSE,FALSE,75.6,128.2,77.6,0.306,0.274,0.415,31.3,60.9,15.4,2.6,0.395,13.5,17.5,0.161,0.672,21.1,54.2,0.379
St. John's (NY),Providence,76,90,3/5/2016,0,FALSE,TRUE,102.7,121.6,73.8,0.266,0.281,0.527,50,51.6,5.4,6.3,0.531,16.4,31.6,0.125,0.605,12.4,73.3,0.242
St. John's (NY),Marquette,93,101,3/9/2016,0,TRUE,TRUE,116.3,126.3,79.7,0.377,0.262,0.647,50.9,45.5,7.5,4.8,0.607,19.3,31,0.311,0.606,16.5,73.1,0.731
Stanford,Green Bay,93,89,11/13/2015,1,FALSE,TRUE,101.1,96.7,81.9,0.7,0.3,0.582,53.2,32.3,4.3,21.4,0.567,21.1,30.3,0.417,0.455,15.2,70.5,0.247
Stanford,Charleston Southern,93,59,11/15/2015,0,FALSE,TRUE,136.8,86.8,68.2,0.727,0.218,0.628,68.8,62.5,8.8,19,0.627,8.8,50,0.436,0.439,18.8,83.3,0.327
Stanford,SMU,70,85,11/19/2015,0,FALSE,TRUE,107.7,130.8,65.2,0.583,0.313,0.571,46,63.6,9.2,8.5,0.51,16.6,33.3,0.438,0.607,9.4,60.9,0.18
Stanford,Saint Mary's (CA),61,78,11/22/2015,0,FALSE,FALSE,98.4,125.8,61.9,0.161,0.25,0.506,41.5,56,8.1,5.4,0.482,14.3,25.8,0.125,0.651,13,63.6,0.17
Stanford,Villanova,45,59,11/26/2015,0,TRUE,TRUE,66.2,86.8,67.9,0.56,0.18,0.355,60.5,30.8,7.4,7.1,0.28,27,44.7,0.34,0.363,7.8,74.4,0.226
Stanford,Arkansas,69,66,11/27/2015,0,TRUE,TRUE,97.2,93,70.9,0.653,0.245,0.537,41.9,43.5,5.6,6.1,0.51,19.2,27.6,0.388,0.394,14.1,54.5,0.212
Stanford,Dartmouth,64,50,12/12/2015,0,FALSE,TRUE,112.3,87.7,56.6,0.56,0.3,0.506,60.3,50,7,24.1,0.46,12.6,51.5,0.36,0.46,18.6,72,0.08
Stanford,DePaul,79,60,12/15/2015,0,FALSE,TRUE,116.2,88.2,68.1,0.471,0.373,0.633,51.9,68,19.1,8.8,0.588,15.2,26.9,0.373,0.519,24.8,75,0.074
Stanford,Texas,73,75,12/19/2015,0,FALSE,TRUE,104.3,107.1,70.1,0.415,0.358,0.575,45.5,54.5,12.9,7.7,0.509,16.1,14.8,0.358,0.602,15.9,75,0.068
Stanford,Sacramento State,70,60,12/21/2015,0,FALSE,TRUE,106.1,90.9,65.8,0.385,0.4,0.455,55.7,64,10.6,10.5,0.431,7.3,39.5,0.215,0.439,12.6,75,0.175
Stanford,Carroll,83,38,12/27/2015,0,FALSE,TRUE,116.9,53.5,71.3,0.361,0.361,0.581,67.1,53.3,12.7,18.6,0.557,13.5,40,0.246,0.263,19.5,87.5,0.14
Stanford,Utah,70,68,1/1/2016,1,FALSE,TRUE,93.3,90.7,66.3,0.379,0.258,0.449,48.6,26.9,8,5.3,0.424,8.3,28.9,0.212,0.5,20.1,70.6,0.193
Stanford,Colorado,55,56,1/3/2016,0,FALSE,TRUE,84.6,86.2,65.3,0.444,0.278,0.42,43.1,41.2,13.8,7.1,0.343,8.5,19.4,0.333,0.471,23.1,72.4,0.157
Stanford,Oregon State,78,72,1/6/2016,0,FALSE,FALSE,116.4,107.5,67.3,0.5,0.317,0.525,61.4,53.8,10.4,2.8,0.483,12,48.6,0.333,0.548,14.6,75.8,0.288
Stanford,Oregon,58,71,1/10/2016,0,FALSE,FALSE,89.2,109.2,64.5,0.36,0.3,0.495,33.9,63.2,9.2,0,0.43,17.2,20.7,0.3,0.519,19.3,48.1,0.302
Stanford,University of California,77,71,1/14/2016,0,FALSE,TRUE,105.5,97.3,72.6,0.809,0.234,0.592,56.3,42.9,9.6,16.7,0.5,18,31,0.638,0.517,18.2,77.1,0.15
Stanford,Arizona,57,71,1/21/2016,0,FALSE,TRUE,81.4,101.4,69.7,0.323,0.339,0.399,37.9,57.9,10,0,0.339,10.2,18.2,0.242,0.565,19.5,77.3,0.413
Stanford,Arizona State,75,73,1/23/2016,0,FALSE,TRUE,107.1,104.3,69.5,0.396,0.377,0.595,44.1,56,7.1,8.1,0.538,11.4,11.1,0.34,0.5,11.3,71.9,0.159
Stanford,Colorado,75,91,1/27/2016,0,FALSE,FALSE,102.7,124.7,72.8,0.324,0.324,0.458,42.3,26.9,15.1,13.9,0.415,7.9,31.3,0.225,0.609,16.9,60,0.436
Stanford,Utah,74,96,1/30/2016,0,FALSE,FALSE,100,129.7,74.4,0.354,0.385,0.487,47.5,26.9,13.5,3.3,0.423,13.8,35.9,0.292,0.681,18.6,68.2,0.681
Stanford,University of California,61,76,2/6/2016,0,FALSE,FALSE,93.8,116.9,65,0.436,0.291,0.459,39.3,38.1,7.7,0,0.418,7.1,19.4,0.273,0.646,20.8,68,0.561
Stanford,Oregon State,50,62,2/11/2016,0,FALSE,TRUE,80.6,100,62.1,0.37,0.391,0.462,43.4,82.4,8.1,3.6,0.424,21.9,20,0.239,0.542,18,73.9,0.208
Stanford,Oregon,76,72,2/13/2016,0,FALSE,TRUE,108.6,102.9,69.9,0.511,0.277,0.651,55.4,69.2,12.9,16.7,0.649,21.8,17.4,0.319,0.529,16.1,81.8,0.353
Stanford,Washington State,72,56,2/18/2016,0,FALSE,FALSE,114.3,88.9,62.6,0.309,0.436,0.571,52.8,44,9.5,11.4,0.536,11.4,27.6,0.236,0.478,18.4,83.3,0.289
Stanford,Washington,53,64,2/20/2016,0,FALSE,FALSE,74.6,90.1,70.9,0.345,0.255,0.414,49.2,22.2,11.3,3.7,0.355,24,31.6,0.255,0.439,19.8,74.1,0.429
Stanford,USC,84,64,2/25/2016,0,FALSE,TRUE,121.7,92.8,68.7,0.456,0.404,0.606,52.5,70.4,10.1,11.1,0.561,9.3,25.8,0.351,0.472,14.8,80,0.241
Stanford,UCLA,79,70,2/27/2016,0,FALSE,TRUE,123.4,109.4,63.7,0.49,0.306,0.654,50.9,46.7,9.4,9.4,0.684,13.1,32,0.245,0.527,14.6,66.7,0.218
Stanford,Arizona State,64,74,3/3/2016,0,FALSE,FALSE,95.5,110.4,66.7,0.216,0.51,0.569,41,50,7.5,9.4,0.569,21.2,12,0.118,0.5,14.1,61.1,0.37
Stanford,Arizona,62,94,3/5/2016,0,FALSE,FALSE,91.2,138.2,67.9,0.519,0.404,0.478,43.3,50,7.4,4.3,0.404,14.7,25,0.385,0.644,11.4,59.4,0.305
Stanford,Washington,68,91,3/9/2016,0,TRUE,TRUE,87.2,116.7,78.4,0.517,0.35,0.455,43.8,39.1,9,4.8,0.408,16.9,24.4,0.317,0.556,13.4,64.1,0.355
Stephen F. Austin,Baylor,55,97,11/13/2015,0,FALSE,FALSE,76.4,134.7,71.6,0.538,0.442,0.421,38.6,94.1,4.2,7.5,0.375,16.8,14.3,0.308,0.723,10.8,77.3,0.286
Stephen F. Austin,Northern Iowa,60,70,11/17/2015,0,FALSE,FALSE,87,101.4,68.6,0.161,0.339,0.449,45,45.5,8.7,7.4,0.403,13.1,18.4,0.161,0.602,21.8,90.9,0.386
Stephen F. Austin,Louisiana State-Shreveport,88,64,11/22/2015,0,FALSE,TRUE,114.3,83.1,77,0.569,0.362,0.597,55.7,72.4,15.6,10.4,0.569,13.2,31,0.379,0.452,21.2,78.1,0.129
Stephen F. Austin,Western Michigan,79,71,11/26/2015,0,TRUE,TRUE,102.6,92.2,76.7,0.452,0.435,0.525,50.7,63.6,16.9,9.1,0.427,13.9,31.6,0.419,0.508,24.2,72.7,0.186
Stephen F. Austin,Tulane,59,60,11/27/2015,0,TRUE,TRUE,92.2,93.8,64.1,0.226,0.377,0.503,43.5,47.6,7.8,16.7,0.462,15.9,20,0.189,0.461,20.1,65.6,0.255
Stephen F. Austin,Appalachian State,94,84,11/29/2015,0,TRUE,TRUE,125.3,112,75,0.554,0.286,0.665,54.8,60,14.7,5.7,0.67,16.7,44,0.339,0.728,31.3,70.6,0.37
Stephen F. Austin,Texas Southern,66,62,12/5/2015,0,FALSE,TRUE,98.5,92.5,66.7,0.19,0.397,0.522,44.6,65.2,9,5.7,0.483,17.1,32.3,0.172,0.531,26.2,60,0.204
Stephen F. Austin,Henderson State,87,54,12/8/2015,0,FALSE,TRUE,116,72,74.9,0.171,0.382,0.529,62.1,64.7,18.7,14.3,0.52,12.8,51.4,0.105,0.49,33.2,75.9,0.122
Stephen F. Austin,Arkansas Tech,86,48,12/12/2015,0,FALSE,TRUE,116.2,64.9,73.8,0.244,0.385,0.494,57.8,69.7,17.6,28.1,0.481,10.4,49,0.141,0.4,29.8,70.6,0.16
Stephen F. Austin,Our Lady of the Lake,95,56,12/19/2015,0,FALSE,TRUE,114.5,67.5,83.3,0.507,0.239,0.571,58.1,73.5,20.5,11.8,0.53,12.8,31.6,0.358,0.4,26.2,86.1,0.218
Stephen F. Austin,Arizona State,73,80,12/22/2015,0,FALSE,FALSE,102.8,112.7,71.2,0.177,0.484,0.543,45.9,57.1,12.7,3.7,0.516,16.3,30.3,0.145,0.569,20.9,64.3,0.431
Stephen F. Austin,Alabama-Birmingham,66,76,12/29/2015,0,FALSE,FALSE,95.7,110.1,69.1,0.108,0.431,0.483,39.1,66.7,14.5,12.8,0.477,10.5,23.7,0.062,0.529,20,61.5,0.404
Stephen F. Austin,McNeese State,86,57,1/2/2016,0,FALSE,TRUE,124.6,82.6,69.3,0.254,0.388,0.573,66.7,75,11.6,12.5,0.567,11.8,47.2,0.149,0.48,21.9,90,0.18
Stephen F. Austin,Southeastern Louisiana,89,69,1/4/2016,0,FALSE,FALSE,132.8,103,66.7,0.188,0.453,0.638,56.1,72.7,7.5,8,0.617,10.4,34.5,0.156,0.511,15.6,78.6,0.511
Stephen F. Austin,Central Arkansas,85,64,1/12/2016,0,FALSE,TRUE,111.8,84.2,76,0.569,0.224,0.577,48.4,51.7,15.8,14,0.543,15.2,33.3,0.379,0.517,27.9,65.5,0.051
Stephen F. Austin,Abilene Christian,97,62,1/16/2016,0,FALSE,TRUE,149.2,95.4,64.6,0.259,0.278,0.8,62.2,71.8,4.6,15.6,0.833,14.3,38.9,0.13,0.551,19.7,77.8,0.163
Stephen F. Austin,New Orleans,82,58,1/18/2016,0,FALSE,FALSE,118.8,84.1,69.5,0.3,0.36,0.718,52.7,63.3,10.1,9.7,0.71,22,21.7,0.22,0.396,23.1,75,0.417
Stephen F. Austin,Sam Houston State,76,64,1/23/2016,0,FALSE,TRUE,110.1,92.8,68.7,0.469,0.429,0.634,55.2,68,11.6,2.6,0.592,19.1,25,0.367,0.491,20.8,76.5,0.226
Stephen F. Austin,Lamar,86,52,1/25/2016,0,FALSE,TRUE,113.2,68.4,76.1,0.276,0.276,0.655,57.4,72.2,10.5,10.5,0.664,17.7,21.7,0.155,0.389,25.9,78.9,0.185
Stephen F. Austin,Texas A&M-Corpus Christi,66,61,1/30/2016,0,FALSE,FALSE,106.5,98.4,61.6,0.255,0.364,0.535,56.4,44,6.5,6.3,0.5,17.5,48.1,0.2,0.462,15.5,64.3,0.25
Stephen F. Austin,Houston Baptist,72,66,2/6/2016,0,FALSE,FALSE,105.9,97.1,68.3,0.316,0.316,0.549,54.2,61.5,10.3,4.7,0.5,21.7,45.2,0.263,0.51,22.3,64.3,0.275
Stephen F. Austin,Northwestern State,83,72,2/8/2016,0,FALSE,TRUE,105.1,91.1,79.3,0.262,0.215,0.568,57.7,77.1,13.9,15.4,0.562,17.1,35.7,0.154,0.529,27.5,83.3,0.353
Stephen F. Austin,Texas A&M-Corpus Christi,70,58,2/13/2016,0,FALSE,TRUE,111.1,92.1,62.5,0.614,0.568,0.616,38,73.7,9.5,0,0.534,15.2,12.5,0.523,0.531,24,61.5,0.146
Stephen F. Austin,Incarnate Word,84,46,2/15/2016,0,FALSE,TRUE,121.7,66.7,68.5,0.356,0.373,0.609,58.1,75,15.9,11.4,0.61,13.9,37.5,0.203,0.365,25.5,80,0.229
Stephen F. Austin,Nicholls State,88,53,2/20/2016,0,FALSE,FALSE,115.8,69.7,76,0.316,0.281,0.671,62.1,58.1,13.2,14.9,0.632,21.7,33.3,0.281,0.339,17.6,75.6,0.22
Stephen F. Austin,Lamar,79,58,2/22/2016,0,FALSE,FALSE,109.7,80.6,72.3,0.542,0.458,0.532,58,72.7,13.9,8.8,0.458,17,47.1,0.424,0.409,20.8,68.6,0.236
Stephen F. Austin,Houston Baptist,82,54,2/27/2016,0,FALSE,TRUE,115.5,76.1,71,0.373,0.373,0.59,49.1,67.9,19.7,9.7,0.542,14.9,32.3,0.305,0.523,32.9,72.7,0.209
Stephen F. Austin,Incarnate Word,84,58,2/29/2016,0,FALSE,FALSE,123.5,85.3,68.3,0.295,0.295,0.604,55.4,59.4,16.2,13.2,0.59,13.8,41.4,0.197,0.4,20.2,66.7,0.255
Stephen F. Austin,Northwestern State,95,55,3/3/2016,0,FALSE,FALSE,135.7,78.6,69.8,0.217,0.348,0.624,62.1,50,17.1,8.1,0.616,11.7,48.4,0.145,0.446,27.1,77.8,0.304
Stephen F. Austin,Sam Houston State,85,64,3/5/2016,0,FALSE,FALSE,125,94.1,67.9,0.449,0.388,0.715,54.4,73.3,7.4,13.3,0.684,19.3,20,0.367,0.48,19.9,73,0.347
Stephen F. Austin,Houston Baptist,104,68,3/11/2016,0,TRUE,TRUE,138.7,90.7,74.8,0.457,0.386,0.61,60.3,63.6,9.3,9.7,0.536,6.7,42.1,0.414,0.51,22.9,83.3,0.314
Stephen F. Austin,Texas A&M-Corpus Christi,82,60,3/12/2016,0,TRUE,TRUE,117.1,85.7,70.1,0.5,0.283,0.552,49.3,53.6,17.1,0,0.5,10.9,34.4,0.367,0.452,24.9,62.9,0.25
Stephen F. Austin,West Virginia,70,56,3/18/2016,0,TRUE,TRUE,98.6,78.9,70.7,0.709,0.418,0.476,41.6,70.6,21.1,8.3,0.373,7.7,25,0.527,0.337,25.6,59.5,0.404
Stephen F. Austin,Notre Dame,75,76,3/20/2016,0,TRUE,TRUE,123,124.6,60.9,0.141,0.422,0.549,44.6,65.5,8.2,14.7,0.516,6.9,37.5,0.141,0.627,18.3,54.2,0.235
Stetson,Richmond,85,108,11/15/2015,0,FALSE,FALSE,106.3,135,80.2,0.143,0.329,0.569,41.6,57.6,7.5,2.2,0.55,15.8,21.1,0.114,0.643,11.7,61.5,0.117
Stetson,Citadel,93,94,11/17/2015,0,FALSE,FALSE,117.7,119,78.5,0.183,0.282,0.603,50.8,33.3,6.3,2.3,0.592,14.5,27.8,0.127,0.629,13.6,84,0.258
Stetson,West Virginia,62,103,11/20/2015,0,FALSE,FALSE,76.5,127.2,80.6,0.339,0.403,0.431,33.3,73.7,12.3,0,0.355,21.1,25.6,0.29,0.604,18.3,43.8,0.328
Stetson,Fort Valley State,101,72,11/23/2015,0,FALSE,TRUE,113.5,80.9,89.1,0.378,0.338,0.578,60.2,72.2,15.7,9.5,0.534,14,34.2,0.297,0.394,17.5,82.2,0.225
Stetson,Bethune-Cookman,83,70,11/26/2015,0,TRUE,TRUE,106.4,89.7,78.3,0.276,0.379,0.633,53.2,51.6,6.4,0,0.612,23.5,27.6,0.207,0.409,9.6,68.8,0.091
Stetson,East Carolina,73,93,11/27/2015,0,TRUE,TRUE,102.8,131,71,0.453,0.491,0.567,34.5,54.5,12.7,2.5,0.491,18.1,21.9,0.396,0.623,16.9,50,0.279
Stetson,Florida International,81,75,11/30/2015,0,FALSE,FALSE,112.5,104.2,71.6,0.379,0.379,0.592,45.5,46.4,12.5,9.4,0.56,16.1,29,0.276,0.545,16.6,60,0.03
Stetson,UCF,85,94,12/2/2015,0,FALSE,TRUE,119.7,132.4,71.5,0.268,0.352,0.531,38.2,68.8,9.9,0,0.514,5.9,28.2,0.169,0.642,14.6,51.7,0.283
Stetson,Tennessee State,54,74,12/5/2015,0,FALSE,FALSE,77.1,105.7,69.8,0.553,0.255,0.455,33.9,25,8.6,2.1,0.351,21.5,14.3,0.447,0.492,15.7,51.6,0.154
Stetson,Tennessee State,90,93,12/14/2015,2,FALSE,TRUE,111.1,114.8,64.7,0.435,0.464,0.541,43.9,64.3,7.4,3.3,0.5,11.8,34.2,0.304,0.487,12.9,52.3,0.203
Stetson,Albany State (GA),95,69,12/16/2015,0,FALSE,TRUE,113.1,82.1,84.1,0.211,0.434,0.568,53,80,10.7,9.8,0.546,10.7,26.2,0.158,0.426,18.3,80.5,0.162
Stetson,IPFW,89,95,12/19/2015,0,FALSE,FALSE,123.6,131.9,71.6,0.321,0.411,0.689,37.7,38.7,4.2,2.1,0.696,14.7,14.3,0.196,0.648,12.5,64,0.188
Stetson,Georgia Southern,58,78,12/22/2015,0,FALSE,FALSE,81.7,109.9,71,0.358,0.377,0.468,49.3,22.7,4.2,2.9,0.462,22.7,24.3,0.17,0.576,10.5,80,0.169
Stetson,Florida Tech,93,83,12/30/2015,0,FALSE,TRUE,124,110.7,75.5,0.468,0.355,0.614,50,65.6,12,8.7,0.597,9.7,27.6,0.306,0.552,14,68.6,0.134
Stetson,Webber,103,53,1/2/2016,0,FALSE,TRUE,119.8,61.6,86.2,0.42,0.362,0.622,54.1,75,14,12.5,0.594,13.7,22.2,0.304,0.336,22.1,77.6,0.119
Stetson,North Florida,79,97,1/6/2016,0,FALSE,TRUE,103.9,127.6,76.4,0.132,0.338,0.547,42.9,74.2,3.9,7.3,0.522,14.3,20.6,0.118,0.603,9.1,63.9,0.123
Stetson,Florida Gulf Coast,53,82,1/9/2016,0,FALSE,FALSE,74.6,115.5,70.6,0.389,0.37,0.414,43.8,38.9,5.6,4.7,0.37,18.1,18.4,0.241,0.644,12.1,80.8,0.102
Stetson,South Carolina Upstate,89,86,1/14/2016,1,FALSE,TRUE,114.1,110.3,68.9,0.308,0.446,0.597,44.8,81.3,10.3,2.2,0.577,11.9,15.6,0.215,0.568,13,71.4,0.167
Stetson,NJIT,59,71,1/16/2016,0,FALSE,TRUE,86.8,104.4,68.3,0.52,0.52,0.473,47.6,56.3,10.3,14.8,0.4,19.6,25.7,0.38,0.561,16.1,75,0.123
Stetson,Lipscomb,87,92,1/21/2016,0,FALSE,FALSE,101.2,107,85.9,0.391,0.435,0.532,41.7,53.3,12.8,11.8,0.514,11,13.6,0.232,0.607,21.3,85.7,0.295
Stetson,Kennesaw State,84,79,1/23/2016,0,FALSE,FALSE,115.1,108.2,73.5,0.5,0.32,0.679,51.7,41.4,8.2,8.2,0.64,19.7,17.4,0.4,0.516,13.3,74.3,0.203
Stetson,Marquette,60,74,1/27/2016,0,FALSE,FALSE,89.6,110.4,67.1,0.213,0.344,0.447,42,50,7.5,0,0.41,17.3,33.3,0.164,0.536,18.9,53.3,0.273
Stetson,Jacksonville,60,75,1/30/2016,0,FALSE,FALSE,74.1,92.6,80.8,0.333,0.409,0.392,45.1,35,7.4,0,0.341,13.7,13,0.227,0.457,13.6,77.8,0.174
Stetson,North Florida,86,82,2/1/2016,0,FALSE,FALSE,117.8,112.3,72.6,0.281,0.125,0.593,45.3,37.1,4.1,0,0.57,8.9,20,0.203,0.556,13.4,67.6,0.19
Stetson,Jacksonville,88,96,2/6/2016,1,FALSE,TRUE,104.8,114.3,74.5,0.315,0.438,0.524,37,58.6,7.1,7.5,0.473,5.7,12.2,0.26,0.55,10.8,68.8,0.271
