team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
Alabama State,Troy,65,83,2016-12-04,0,False,True,87.8,112.2,74.0,.383,.483,.458,40.0,52.6,6.8,2.8,.417,15.6,23.3,.250,.578,18.9,62.5,.276
Alabama State,San Diego State,41,73,2016-12-12,0,False,True,65.1,115.9,63.1,.133,.467,.321,44.1,53.3,9.5,0.0,.308,17.0,34.2,.067,.611,18.7,61.9,.400
Alabama State,Tennessee State,46,68,2016-12-14,0,False,True,58.2,86.1,78.6,.458,.356,.320,46.6,40.0,13.9,0.0,.280,22.9,25.6,.220,.519,23.3,76.7,.245
Alabama State,Ball State,48,73,2016-12-22,0,False,True,63.2,96.1,75.7,.271,.407,.360,44.9,55.6,9.2,11.1,.339,19.5,20.5,.136,.518,18.1,76.7,.246
Alabama State,Grambling,73,69,2017-01-02,0,False,False,101.4,95.8,72.4,.359,.344,.487,60.0,29.6,5.6,5.0,.461,14.9,48.6,.219,.500,19.3,72.7,.232
Alabama State,Jackson State,60,63,2017-01-04,0,False,False,93.8,98.4,64.5,.500,.520,.485,52.5,52.6,3.1,10.5,.450,15.3,26.7,.300,.481,14.2,77.4,.226
Alabama State,Arkansas-Pine Bluff,63,71,2017-01-07,0,False,True,76.8,86.6,81.5,.254,.365,.446,52.8,47.8,18.3,9.1,.421,29.3,40.0,.159,.500,24.8,68.8,.246
Alabama State,Mississippi Valley State,70,73,2017-01-09,0,False,True,95.9,100.0,73.0,.317,.365,.483,54.9,19.2,11.0,6.8,.452,16.3,35.1,.206,.534,15.1,76.5,.190
Alabama State,Alabama A&M,57,55,2017-01-14,0,False,True,109.6,105.8,52.4,.362,.426,.517,45.2,36.8,0.0,4.3,.479,11.4,33.3,.255,.404,4.5,56.3,.158
Alabama State,Alcorn State,71,78,2017-01-21,0,False,False,94.7,104.0,75.5,.310,.324,.436,54.2,36.0,5.3,6.7,.387,12.0,36.2,.225,.477,9.7,77.8,.246
Alabama State,Southern,79,65,2017-01-23,0,False,False,119.7,98.5,66.5,.254,.407,.597,46.0,41.9,4.5,7.3,.602,7.1,20.7,.136,.445,12.9,67.6,.291
Alabama State,Texas Southern,68,70,2017-01-28,0,False,True,94.4,97.2,71.8,.159,.317,.502,50.7,39.3,2.8,10.2,.508,15.1,28.1,.063,.373,9.7,70.3,.365
Alabama State,Prairie View A&M,52,72,2017-01-30,0,False,True,81.3,112.5,64.4,.388,.531,.448,46.7,62.5,1.6,8.3,.408,21.8,31.3,.245,.544,16.2,64.3,.175
Alabama State,Arkansas-Pine Bluff,77,65,2017-02-04,0,False,False,114.9,97.0,67.1,.787,.468,.596,52.2,60.9,11.9,5.7,.564,14.8,30.0,.511,.467,16.4,69.2,.150
UAB,Arkansas-Pine Bluff,86,66,2016-11-11,0,False,False,111.7,85.7,76.8,.811,.302,.586,60.3,76.0,13.0,25.0,.500,17.3,40.7,.623,.435,19.7,73.2,.194
UAB,Furman,74,84,2016-11-14,0,False,False,105.7,120.0,69.8,.585,.358,.546,49.1,57.1,5.7,14.3,.462,17.4,31.3,.472,.683,15.0,73.9,.250
UAB,Troy,74,51,2016-11-17,0,False,False,100.0,68.9,74.2,.302,.302,.611,57.9,88.5,4.1,26.3,.566,23.1,18.5,.264,.317,10.7,79.6,.085
UAB,Kansas,63,83,2016-11-21,0,True,False,79.7,105.1,79.2,.464,.304,.461,48.0,50.0,7.6,5.9,.402,22.9,22.0,.321,.607,18.7,79.4,.148
UAB,George Washington,81,74,2016-11-22,0,True,False,109.5,100.0,73.5,.423,.346,.649,44.3,70.4,12.2,10.5,.596,21.6,28.0,.365,.462,20.0,55.6,.215
UAB,Saint Mary's,63,76,2016-11-27,0,True,False,105.0,126.7,59.5,.182,.182,.527,46.0,46.2,8.3,7.7,.509,11.9,29.6,.127,.644,16.4,65.2,.173
UAB,Alabama A&M,75,45,2016-11-29,0,False,False,108.7,65.2,69.3,.328,.293,.559,64.5,63.3,7.2,31.4,.543,17.4,40.7,.207,.356,18.9,82.9,.154
UAB,Auburn,70,74,2016-12-03,0,False,False,97.2,102.8,71.6,.509,.377,.532,55.4,56.5,2.8,12.5,.472,18.8,25.0,.377,.500,10.4,78.4,.254
UAB,Stephen F. Austin,84,73,2016-12-07,0,False,True,118.3,102.8,70.7,.535,.233,.779,61.5,51.6,7.0,14.6,.767,27.4,46.7,.419,.469,14.0,67.6,.203
UAB,Memphis,55,62,2016-12-10,0,False,True,82.1,92.5,67.2,.268,.232,.436,50.7,55.0,4.5,6.8,.375,17.2,23.3,.232,.411,9.4,73.0,.286
UAB,Southern,75,74,2016-12-18,1,False,False,94.9,93.7,70.3,.318,.409,.494,48.1,64.0,10.1,18.2,.462,17.5,31.0,.212,.457,17.5,66.7,.159
UAB,Texas,60,96,2016-12-21,0,False,True,81.1,129.7,73.9,.358,.264,.484,45.0,45.5,8.1,7.9,.443,22.7,25.0,.245,.627,14.2,67.9,.179
UAB,Middle Tennessee,49,60,2017-01-01,0,False,True,80.3,98.4,61.3,.512,.209,.458,46.6,53.3,6.6,10.3,.384,23.3,23.3,.372,.521,19.3,71.4,.234
UAB,North Texas,54,52,2017-01-05,0,False,True,85.7,82.5,63.2,.265,.449,.489,49.1,40.0,9.5,17.1,.459,22.6,29.6,.184,.420,16.7,67.9,.089
UAB,Rice,88,81,2017-01-07,1,False,True,107.3,98.8,72.7,.508,.308,.545,51.5,42.3,13.4,9.4,.446,13.1,32.4,.462,.525,23.3,74.2,.322
UAB,Western Kentucky,72,54,2017-01-12,0,False,False,116.1,87.1,62.4,.175,.386,.583,56.3,65.5,4.8,16.1,.553,15.2,38.5,.158,.417,16.3,68.4,.167
