Name,date,FTO,FTD,Three_O,Three_D,REBO,REBD,REB,TOP,TOFP,POSS
W Virginia,11/22/2016,18.0791,0.224015,10.0,0.275862,0.368421,0.80198,0.555556,0.119141,0.307546,81.125
Grand Canyon,11/22/2016,18.0617,0.250019,6.75,0.367816,0.269231,0.740157,0.498233,0.152706,0.150614,74.7438
Cornell,11/22/2016,17.9516,0.24522,7.0,0.409639,0.233083,0.783217,0.51,0.156328,0.125675,73.8094
VA Tech,11/22/2016,17.9078,0.22732,8.66667,0.350649,0.223404,0.868687,0.547619,0.124025,0.152924,76.3167
Bucknell,11/22/2016,17.8799,0.200322,7.0,0.43617,0.268966,0.666667,0.470948,0.176313,0.170644,70.47
Oklahoma,11/22/2016,17.8709,0.226515,8.5,0.369565,0.295082,0.732026,0.534884,0.189084,0.177771,76.9406
Fairfield,11/22/2016,17.8432,0.189061,8.0,0.261538,0.222222,0.70339,0.490991,0.19658,0.196778,74.725
LSU,11/22/2016,17.8276,0.221552,7.33333,0.271429,0.307692,0.688073,0.506667,0.135586,0.181989,72.9208
Quinnipiac,11/22/2016,17.8089,0.344776,9.0,0.361111,0.321429,0.744186,0.460526,0.130275,0.178333,78.6125
Creighton,11/22/2016,17.8059,0.188717,12.4,0.377049,0.232394,0.728324,0.491279,0.152195,0.156497,77.5025
Utah Val St,11/22/2016,17.7479,0.248071,10.0,0.342857,0.135802,0.772152,0.445087,0.126147,0.14333,81.7
San Fransco,11/22/2016,17.6861,0.274692,8.0,0.339623,0.322034,0.60241,0.465409,0.198063,0.1939,76.3313
Penn State,11/22/2016,17.6443,0.22595,7.0,0.373737,0.192547,0.672727,0.43454,0.167996,0.184449,75.945
Wisconsin,11/22/2016,17.6377,0.194124,8.5,0.383562,0.419643,0.829457,0.624535,0.185023,0.145593,66.6188
UCSB,11/22/2016,17.6314,0.241284,5.66667,0.313131,0.348214,0.715686,0.525424,0.196444,0.151314,71.8417
Idaho,11/22/2016,17.5997,0.340461,8.0,0.328947,0.308411,0.788462,0.521552,0.164717,0.163926,71.9708
Cal Poly,11/22/2016,17.5724,0.378038,9.5,0.37931,0.15942,0.796875,0.48,0.163984,0.114011,76.825
Citadel,11/22/2016,17.5079,0.332844,13.3333,0.35,0.235714,0.666667,0.444853,0.15923,0.124001,89.4833
Drexel,11/22/2016,17.4946,0.245049,8.0,0.356322,0.333333,0.657143,0.483871,0.169079,0.176663,75.7375
Monmouth,11/22/2016,17.4453,0.243382,6.33333,0.315789,0.34188,0.596491,0.46875,0.174535,0.188893,76.4292
Cincinnati,11/22/2016,17.4018,0.197312,6.25,0.3125,0.381356,0.732283,0.552632,0.155512,0.213754,67.5219
Charl South,11/22/2016,17.3059,0.230445,8.0,0.391304,0.253165,0.703125,0.461039,0.14098,0.129995,75.1188
W Illinois,11/22/2016,17.2193,0.307535,7.66667,0.512195,0.208333,0.697917,0.455882,0.225652,0.139416,71.625
NC Central,11/22/2016,17.2073,0.252492,7.0,0.293478,0.216981,0.72028,0.489051,0.191706,0.160117,71.1906
Youngs St,11/22/2016,17.1978,0.258776,7.8,0.33913,0.209302,0.729282,0.482323,0.136764,0.139514,79.08
NC A&T,11/22/2016,17.109,0.355786,4.0,0.222222,0.285714,0.628571,0.475524,0.231943,0.148783,64.2937
Siena,11/22/2016,17.0747,0.266325,8.0,0.363636,0.255474,0.641667,0.439286,0.13186,0.158039,74.6719
TX-Arlington,11/22/2016,17.0294,0.371549,9.0,0.293478,0.296875,0.643411,0.464789,0.168848,0.128844,71.9344
UC Riverside,11/22/2016,17.0228,0.171792,3.5,0.348837,0.333333,0.650794,0.459119,0.143723,0.171792,70.4938
Bryant,11/22/2016,16.988,0.432541,6.33333,0.314815,0.23,0.707865,0.468293,0.182417,0.10413,74.5625
Gard-Webb,11/22/2016,16.9527,0.323933,7.25,0.45,0.255814,0.59322,0.440141,0.197701,0.1806,75.2094
Memphis,11/22/2016,16.9474,0.208555,7.33333,0.329897,0.372727,0.849558,0.599174,0.134311,0.177658,80.6417
Sac State,11/22/2016,16.9259,0.220769,5.0,0.5625,0.241935,0.714286,0.437229,0.128721,0.151267,72.8667
Fla Gulf Cst,11/22/2016,16.9012,0.339648,8.5,0.337662,0.29661,0.704348,0.519084,0.182058,0.121761,69.5219
Temple,11/22/2016,16.8879,0.204195,7.5,0.336538,0.227586,0.776119,0.5,0.131999,0.171642,76.9781
N Iowa,11/22/2016,16.8796,0.222039,11.6667,0.31746,0.136364,0.747368,0.470297,0.17301,0.213816,73.0667
VCU,11/22/2016,16.836,0.23226,7.33333,0.266667,0.259259,0.818182,0.557895,0.196603,0.209927,69.2958
Tulsa,11/22/2016,16.8058,0.240807,7.33333,0.34375,0.319588,0.684783,0.486239,0.191111,0.180605,73.3875
Southern,11/22/2016,16.7776,0.319521,5.33333,0.333333,0.304762,0.663636,0.497908,0.203393,0.148868,79.4708
Presbyterian,11/22/2016,16.7619,0.206718,5.66667,0.378947,0.219512,0.575472,0.425121,0.223386,0.148837,65.625
Ball State,11/22/2016,16.735,0.31037,7.5,0.358025,0.285714,0.731544,0.527508,0.198395,0.153735,76.1875
Nicholls St,11/22/2016,16.7241,0.264808,8.0,0.451613,0.218487,0.708333,0.438819,0.121341,0.168514,73.7458
Miss Val St,11/22/2016,16.6851,0.220912,5.5,0.440367,0.187919,0.537879,0.370253,0.176825,0.136365,76.4156
New Orleans,11/22/2016,16.6827,0.299157,6.0,0.425,0.228571,0.555556,0.4,0.203666,0.152298,77.925
Coastal Car,11/22/2016,16.6741,0.253141,8.2,0.345588,0.284884,0.752747,0.534826,0.168741,0.143609,73.1675
Middle Tenn,11/22/2016,16.6537,0.306035,7.0,0.333333,0.279412,0.698113,0.481481,0.134876,0.168631,72.0563
Canisius,11/22/2016,16.6144,0.263726,7.75,0.25,0.252033,0.620968,0.457249,0.194337,0.145504,70.7219
Jksnville St,11/22/2016,16.5016,0.255763,7.75,0.459184,0.228571,0.645161,0.464286,0.208965,0.138933,68.175
Wm & Mary,11/22/2016,16.4327,0.19637,10.5,0.390244,0.257143,0.694444,0.496774,0.146297,0.148765,73.025
Lg Beach St,11/22/2016,16.3993,0.261645,6.25,0.453333,0.248408,0.643411,0.433225,0.216239,0.1322,79.2719
San Diego,11/22/2016,16.3461,0.258445,8.75,0.357895,0.195489,0.744,0.471831,0.162648,0.108483,70.3531
Army,11/22/2016,16.3011,0.276803,8.66667,0.375,0.214286,0.703297,0.453745,0.155574,0.192225,77.7042
SE Missouri,11/22/2016,16.0238,0.303254,6.33333,0.390625,0.176471,0.759494,0.427083,0.139579,0.197957,72.8083
Central FL,11/22/2016,16.0029,0.166693,6.25,0.23,0.349593,0.775758,0.571429,0.176128,0.131431,68.7375
UC Irvine,11/22/2016,16.0028,0.373182,6.75,0.292135,0.233083,0.753521,0.503289,0.153748,0.12334,70.3
Holy Cross,11/22/2016,15.9979,0.218834,7.33333,0.44,0.22,0.671875,0.394444,0.171475,0.20021,64.5917
Portland St,11/22/2016,15.8824,0.227979,8.5,0.355932,0.211268,0.666667,0.423077,0.156757,0.170984,85.0
Sacred Hrt,11/22/2016,15.8326,0.215665,4.75,0.411111,0.292517,0.762295,0.527586,0.184404,0.141807,77.3719
Maine,11/22/2016,15.7619,0.288526,8.2,0.392157,0.299435,0.738854,0.497326,0.137775,0.166269,73.595
Loyola-Chi,11/22/2016,15.7507,0.260276,7.5,0.304348,0.165217,0.806723,0.492248,0.163961,0.238057,73.0125
Central Conn,11/22/2016,15.6971,0.221202,3.66667,0.349206,0.22449,0.762887,0.5,0.142498,0.158598,72.2
Georgia St,11/22/2016,15.6609,0.466651,5.0,0.27907,0.318841,0.733333,0.518519,0.219113,0.184204,73.4313
SC Upstate,11/22/2016,15.5964,0.285611,8.33333,0.421875,0.380952,0.67033,0.5,0.218612,0.132457,70.5292
Marquette,11/22/2016,15.5713,0.278579,8.25,0.316456,0.20155,0.759399,0.491228,0.152515,0.194706,75.4594
Buffalo,11/22/2016,15.5642,0.366356,9.0,0.444444,0.172414,0.746032,0.482269,0.240849,0.152648,73.8875
Cleveland St,11/22/2016,15.5606,0.27833,9.66667,0.31746,0.342857,0.616279,0.456311,0.172888,0.206759,72.8333
Florida Intl,11/22/2016,15.5588,0.260262,4.5,0.411111,0.283333,0.810345,0.542308,0.176348,0.134951,72.3063
Chicago St,11/22/2016,15.5466,0.284321,8.0,0.3,0.0434783,0.626866,0.346667,0.152502,0.139373,77.1875
Syracuse,11/22/2016,15.4664,0.155802,9.33333,0.193878,0.417722,0.683761,0.55794,0.158399,0.176302,68.9667
Detroit,11/22/2016,15.4408,0.340182,8.33333,0.314815,0.169643,0.714286,0.402913,0.166264,0.145246,79.875
N Florida,11/22/2016,15.4134,0.264588,6.66667,0.380282,0.317757,0.693069,0.502146,0.231722,0.154973,77.8542
S Alabama,11/22/2016,15.3091,0.245273,7.5,0.275,0.281879,0.712329,0.496855,0.151836,0.192715,75.1188
Morehead St,11/22/2016,15.2972,0.435211,4.66667,0.387755,0.357895,0.7625,0.545455,0.171699,0.207243,74.0875
Alab A&M,11/22/2016,15.0326,0.273254,5.0,0.428571,0.231884,0.653061,0.41502,0.1778,0.103303,66.5219
Delaware St,11/22/2016,15.027,0.296211,8.33333,0.371429,0.333333,0.520408,0.439462,0.183711,0.150029,70.9833
Lafayette,11/22/2016,15.0232,0.225928,7.25,0.394737,0.133803,0.78626,0.460265,0.163246,0.143495,74.8844
Montana,11/22/2016,15.0062,0.339168,7.4,0.288462,0.24183,0.758389,0.489231,0.179401,0.167015,70.6375
Campbell,11/22/2016,14.9008,0.335904,7.66667,0.327273,0.224,0.638889,0.41502,0.186392,0.156999,78.2958
Weber State,11/22/2016,14.79,0.176843,5.0,0.238095,0.112903,0.661538,0.4,0.221495,0.176843,70.9938
N Colorado,11/22/2016,14.7751,0.261082,6.0,0.355263,0.197802,0.761905,0.470588,0.197531,0.121838,69.9375
Santa Clara,11/22/2016,14.746,0.235213,9.6,0.373494,0.180645,0.718563,0.463343,0.160257,0.170154,70.5275
Jackson St,11/22/2016,14.7172,0.333857,7.33333,0.468085,0.342105,0.71831,0.485149,0.156227,0.199447,70.2125
UMKC,11/22/2016,14.7155,0.274883,9.4,0.314286,0.25,0.662651,0.462185,0.177494,0.190127,76.11
Missouri St,11/22/2016,14.7072,0.250021,13.5,0.37037,0.37037,0.764706,0.554545,0.102572,0.243264,67.9938
Fla Atlantic,11/22/2016,14.6739,0.269305,6.66667,0.461538,0.301724,0.7,0.482456,0.150153,0.21626,72.6917
Texas A&M,11/22/2016,14.6315,0.192438,5.66667,0.265625,0.368421,0.704348,0.536481,0.158309,0.188255,68.3458
S Car State,11/22/2016,14.5354,0.289897,4.0,0.255319,0.140845,0.525424,0.351351,0.213627,0.133353,72.2375
Iowa State,11/22/2016,14.3545,0.144965,6.66667,0.318584,0.353982,0.839744,0.620567,0.127984,0.179481,88.2417
Murray St,11/22/2016,14.2674,0.289704,10.6,0.37037,0.300578,0.662921,0.47013,0.144046,0.146011,74.295
Texas State,11/22/2016,14.2666,0.323232,8.0,0.333333,0.254545,0.768,0.505576,0.175111,0.164848,70.0938
Houston,11/22/2016,14.2197,0.26684,12.0,0.214286,0.375,0.80303,0.583942,0.111352,0.201757,70.325
Binghamton,11/22/2016,14.1209,0.225458,7.5,0.337209,0.185714,0.776923,0.484642,0.192824,0.156568,72.5875
Kennesaw St,11/22/2016,13.9742,0.358573,6.0,0.327273,0.296296,0.763636,0.539474,0.193921,0.125882,78.7167
Oral Roberts,11/22/2016,13.9154,0.225859,5.5,0.444444,0.205674,0.727273,0.457447,0.188482,0.177025,73.6594
Loyola Mymt,11/22/2016,13.8421,0.302713,5.5,0.3,0.265625,0.678571,0.462687,0.149097,0.18678,68.6312
Maryland ES,11/22/2016,13.7966,0.366674,8.25,0.404255,0.282609,0.646552,0.441379,0.169555,0.174466,74.2937
North Texas,11/22/2016,13.6164,0.156703,5.0,0.409091,0.185714,0.6875,0.433566,0.209784,0.144167,69.7688
Mt St Marys,11/22/2016,13.4481,0.23732,7.8,0.294872,0.171875,0.630573,0.386243,0.160573,0.169846,74.36
Boise State,11/22/2016,13.4438,0.325186,5.66667,0.28,0.211765,0.814433,0.519802,0.205381,0.145478,71.9042
Portland,11/22/2016,13.3445,0.147832,8.0,0.27451,0.175439,0.690476,0.493671,0.193901,0.159204,74.9375
Princeton,11/22/2016,13.2035,0.340349,8.0,0.4375,0.173333,0.741935,0.442177,0.133759,0.191073,75.7375
NC-Asheville,11/22/2016,13.1995,0.219541,7.0,0.333333,0.235294,0.678261,0.448413,0.152957,0.213084,68.1844
U Penn,11/22/2016,13.1397,0.22673,7.0,0.243243,0.308824,0.693333,0.490566,0.217391,0.190931,72.3
Colgate,11/22/2016,12.7439,0.30774,6.66667,0.3,0.266055,0.717647,0.46875,0.17289,0.176437,73.2375
Savannah St,11/22/2016,12.5493,0.200679,13.3333,0.336735,0.164286,0.618644,0.392086,0.18218,0.145107,92.9667
Alabama St,11/22/2016,12.527,0.287908,6.33333,0.393939,0.292453,0.662791,0.465116,0.232381,0.184261,77.1667
San Jose St,11/22/2016,12.2779,0.196621,8.0,0.34375,0.24,0.833333,0.467626,0.167873,0.227343,77.375
Ark Pine Bl,11/22/2016,12.0724,0.482481,6.5,0.166667,0.166667,0.615385,0.392638,0.183936,0.19529,74.55
St Fran (NY),11/22/2016,11.9329,0.305141,5.66667,0.16,0.19469,0.671053,0.383886,0.156863,0.168049,67.0417
N Hampshire,11/22/2016,11.788,0.240103,6.33333,0.351351,0.191919,0.810811,0.506438,0.254631,0.132471,73.5208
Hampton,11/22/2016,11.7262,0.343611,7.0,0.410256,0.275362,0.678571,0.463235,0.213447,0.214757,72.4875
Michigan St,11/22/2016,11.667,0.221979,9.5,0.367647,0.330579,0.729927,0.527586,0.198234,0.146944,70.7125
Pepperdine,11/22/2016,11.5402,0.226991,3.66667,0.409091,0.28866,0.808989,0.528846,0.169759,0.177466,75.1
Belmont,11/22/2016,11.3792,0.270046,10.6667,0.363636,0.226804,0.769231,0.480392,0.169632,0.166182,73.2333
LA Monroe,11/22/2016,11.162,0.344034,9.0,0.333333,0.234375,0.731959,0.469388,0.118122,0.124012,74.6583
McNeese St,11/22/2016,11.1472,0.310816,8.0,0.391304,0.212766,0.457143,0.318681,0.110208,0.140368,80.7375
Alcorn State,11/22/2016,11.0834,0.330328,5.0,0.352941,0.265625,0.763636,0.503817,0.262575,0.134828,67.6687
Idaho State,11/22/2016,10.8808,0.264609,7.66667,0.338028,0.209677,0.707547,0.441667,0.175944,0.153396,76.5875
NC-Wilmgton,11/22/2016,10.4439,0.280156,3.5,0.321429,0.305556,0.730159,0.486486,0.114717,0.205447,71.8125
WI-Milwkee,11/22/2016,10.424,0.177217,6.0,0.44186,0.224138,0.62069,0.416,0.159753,0.136321,62.3563
NC-Grnsboro,11/22/2016,10.3551,0.20174,8.8,0.4,0.3625,0.736,0.530945,0.182549,0.228054,61.805
Longwood,11/22/2016,10.3341,0.257084,6.5,0.4,0.193548,0.617647,0.439189,0.248171,0.175285,72.575
Radford,11/22/2016,9.52948,0.230425,4.0,0.409091,0.294872,0.678571,0.462585,0.235415,0.181915,73.4563
American,11/22/2016,8.43725,0.303174,7.33333,0.306122,0.205882,0.617021,0.408654,0.175291,0.181062,67.1625
W Carolina,11/22/2016,8.30091,0.331201,7.25,0.346154,0.259494,0.674242,0.450617,0.187808,0.135491,72.2812
North Dakota,11/22/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,11/23/2016,36.0828,0.201015,2.66667,0.381579,0.341463,0.692308,0.557214,0.172198,0.204956,73.9042
LA Lafayette,11/23/2016,33.1167,0.288876,7.66667,0.421053,0.347458,0.666667,0.497908,0.146664,0.213844,79.5167
TX A&M-CC,11/23/2016,32.2368,0.331361,4.0,0.465116,0.328125,0.706897,0.521127,0.138728,0.242604,76.0
Georgetown,11/23/2016,31.6451,0.259844,5.8,0.271845,0.214765,0.605714,0.443213,0.16927,0.20514,73.945
Arizona,11/23/2016,30.7129,0.148487,4.75,0.32967,0.282051,0.769231,0.52518,0.125186,0.195877,71.6312
E Kentucky,11/23/2016,30.392,0.290181,9.4,0.37,0.255556,0.66875,0.453297,0.162267,0.173209,78.31
Oklahoma St,11/23/2016,30.2525,0.350688,9.4,0.449438,0.355191,0.742857,0.537468,0.140264,0.200086,83.96
California,11/23/2016,30.0906,0.266853,8.0,0.314286,0.34,0.882883,0.615385,0.161839,0.120514,73.1125
Air Force,11/23/2016,29.8727,0.232129,9.33333,0.333333,0.329897,0.853211,0.599099,0.146281,0.139277,73.6458
Wichita St,11/23/2016,29.6619,0.233419,8.75,0.265823,0.333333,0.830986,0.602694,0.146905,0.215464,77.5406
Col Charlestn,11/23/2016,29.6285,0.240279,4.8,0.3,0.244186,0.732484,0.473684,0.159316,0.193268,68.1775
Wyoming,11/23/2016,29.5304,0.356113,8.0,0.285714,0.192308,0.747664,0.479638,0.158259,0.165916,73.3708
Winthrop,11/23/2016,29.5248,0.31068,9.0,0.376812,0.262626,0.666667,0.481818,0.175663,0.15887,82.4167
Maryland,11/23/2016,29.4789,0.28312,7.0,0.285714,0.275,0.716312,0.508711,0.179273,0.160025,71.2375
N Illinois,11/23/2016,29.45,0.275968,5.0,0.253333,0.322034,0.719626,0.517647,0.137598,0.157148,76.9667
IL-Chicago,11/23/2016,29.3303,0.312398,7.5,0.378378,0.446154,0.647887,0.559748,0.224418,0.223885,83.5312
Rice,11/23/2016,29.0944,0.312738,9.75,0.340426,0.267857,0.742857,0.530249,0.185656,0.16216,77.3344
UAB,11/23/2016,29.0696,0.200018,6.2,0.379562,0.276316,0.726776,0.529891,0.201457,0.174133,74.9925
TN State,11/23/2016,29.0045,0.275722,5.25,0.306306,0.32,0.772414,0.562069,0.177825,0.181726,71.5406
St Peters,11/23/2016,28.7613,0.260711,6.75,0.298701,0.308333,0.880734,0.565385,0.170049,0.194664,68.6687
SE Louisiana,11/23/2016,28.7385,0.27331,7.5,0.302326,0.3,0.606061,0.5,0.224753,0.159431,74.8125
Colorado St,11/23/2016,28.6914,0.227992,3.0,0.22449,0.362319,0.776119,0.532468,0.208457,0.196327,71.45
Florida,11/23/2016,28.6126,0.195966,6.25,0.333333,0.389706,0.703704,0.537954,0.144293,0.223524,71.6469
Morgan St,11/23/2016,28.5795,0.251488,4.33333,0.333333,0.313726,0.611111,0.48927,0.182223,0.140986,73.4792
Marshall,11/23/2016,28.5585,0.158803,7.5,0.27027,0.263566,0.701863,0.509259,0.153557,0.144624,76.1594
Utah,11/23/2016,28.5575,0.313112,12.0,0.318182,0.342857,0.866667,0.627907,0.146006,0.180641,77.0375
Geo Wshgtn,11/23/2016,28.357,0.215701,6.8,0.340206,0.357143,0.774566,0.5625,0.195378,0.132932,71.94
Valparaiso,11/23/2016,28.208,0.254609,5.0,0.295455,0.284553,0.686567,0.498282,0.161873,0.173879,70.0156
App State,11/23/2016,28.1338,0.313273,8.5,0.414634,0.323529,0.671642,0.52349,0.175872,0.126408,79.975
James Mad,11/23/2016,27.6326,0.355513,7.0,0.333333,0.286885,0.705882,0.519573,0.206427,0.114272,68.7594
Baylor,11/23/2016,27.6174,0.161326,6.66667,0.301887,0.35,0.75,0.560847,0.154083,0.161326,66.3833
Howard,11/23/2016,27.5924,0.305405,3.75,0.425532,0.289474,0.719298,0.496241,0.201883,0.125377,69.7656
Minnesota,11/23/2016,27.5747,0.243772,6.8,0.330275,0.302469,0.720812,0.515228,0.144152,0.164772,77.6075
Wash State,11/23/2016,27.5233,0.206718,5.0,0.362832,0.175439,0.790541,0.531034,0.198519,0.122284,78.1156
NC State,11/23/2016,27.483,0.228172,6.8,0.313043,0.295302,0.651685,0.490196,0.138518,0.130384,73.5
Brown,11/23/2016,27.4802,0.291998,6.2,0.365591,0.216561,0.710145,0.469512,0.159387,0.174217,73.5075
Nevada,11/23/2016,27.3814,0.159768,6.25,0.239437,0.283333,0.714286,0.505576,0.149106,0.15037,70.3031
Pacific,11/23/2016,27.3337,0.305844,7.0,0.354839,0.320225,0.744681,0.507463,0.148224,0.166029,76.8281
S Utah,11/23/2016,27.2094,0.395472,8.33333,0.339286,0.324561,0.698795,0.471861,0.158573,0.162143,75.9542
Auburn,11/23/2016,27.0455,0.22973,8.5,0.252632,0.333333,0.714286,0.525084,0.172031,0.218386,77.6469
Pittsburgh,11/23/2016,26.7541,0.184472,7.2,0.311321,0.269231,0.745946,0.51706,0.144123,0.107414,76.25
Northeastrn,11/23/2016,26.737,0.230781,9.4,0.330357,0.248366,0.688623,0.492997,0.183061,0.154672,71.0625
Purdue,11/23/2016,26.679,0.174252,8.25,0.333333,0.305785,0.763359,0.556364,0.168111,0.177309,74.0281
Maryland BC,11/23/2016,26.3939,0.201297,7.33333,0.328358,0.27619,0.71028,0.491453,0.113138,0.162586,75.775
Lipscomb,11/23/2016,26.3496,0.41976,9.25,0.405405,0.213235,0.688,0.452962,0.217519,0.157053,77.8
LIU-Brooklyn,11/23/2016,26.2095,0.310808,7.0,0.376471,0.346774,0.677419,0.519164,0.164839,0.166392,69.6312
Hofstra,11/23/2016,26.1924,0.235176,8.4,0.455446,0.352941,0.741259,0.505814,0.141945,0.165124,72.54
Duke,11/23/2016,25.9904,0.182871,8.4,0.197674,0.294872,0.756906,0.532258,0.148914,0.170996,75.4125
W Kentucky,11/23/2016,25.9841,0.109101,7.0,0.383838,0.254098,0.821705,0.530909,0.178327,0.166861,72.1594
Mississippi,11/23/2016,25.9142,0.241435,9.0,0.451128,0.394118,0.72619,0.548556,0.179363,0.176605,80.265
Florida St,11/23/2016,25.8396,0.248456,5.0,0.306931,0.376,0.75974,0.573825,0.122212,0.161915,80.3031
SIU Edward,11/23/2016,25.7505,0.263595,5.0,0.378049,0.257862,0.723881,0.471299,0.173202,0.165055,73.785
Massachusetts Lowell,11/23/2016,25.7321,0.27984,8.83333,0.360294,0.203209,0.643564,0.442623,0.213508,0.171515,80.3146
N Carolina,11/23/2016,25.7045,0.181193,7.4,0.299213,0.506098,0.708543,0.60101,0.154649,0.178956,77.8075
CS Fullerton,11/23/2016,25.6306,0.351623,9.0,0.435484,0.237113,0.835443,0.515152,0.167411,0.158423,81.9333
Fresno St,11/23/2016,25.629,0.294256,5.5,0.290698,0.242188,0.647059,0.466216,0.169943,0.187516,73.1594
Nebraska,11/23/2016,25.6091,0.204375,6.0,0.266667,0.272727,0.774648,0.534722,0.145042,0.197988,70.2875
Kentucky,11/23/2016,25.4224,0.199005,5.75,0.208791,0.333333,0.702899,0.511475,0.134548,0.241649,77.6875
Notre Dame,11/23/2016,25.367,0.165062,8.4,0.353982,0.31677,0.711765,0.516484,0.0870972,0.192572,70.17
Central Ark,11/23/2016,25.2429,0.253631,5.5,0.336066,0.286765,0.698413,0.488136,0.188194,0.153358,75.2688
Tennessee,11/23/2016,25.1302,0.362482,5.0,0.3375,0.328467,0.704918,0.489655,0.183659,0.202647,78.5906
AR Lit Rock,11/23/2016,25.0844,0.269554,4.0,0.363636,0.324786,0.788889,0.531532,0.142682,0.198851,69.1
Vanderbilt,11/23/2016,25.0533,0.170075,8.5,0.313726,0.29771,0.737226,0.517123,0.165448,0.13606,71.8469
Xavier,11/23/2016,25.0508,0.268448,5.2,0.362205,0.301282,0.807692,0.549724,0.165817,0.201336,77.4425
Chattanooga,11/23/2016,24.9631,0.348866,6.25,0.333333,0.296875,0.546154,0.435811,0.191366,0.191314,74.1094
USC,11/23/2016,24.8215,0.155178,7.25,0.313953,0.36129,0.717241,0.531532,0.128535,0.182035,73.525
UNLV,11/23/2016,24.8149,0.180633,6.5,0.313253,0.325926,0.722973,0.533123,0.135745,0.157325,75.5594
Rutgers,11/23/2016,24.7692,0.216689,6.0,0.359375,0.478723,0.754717,0.62605,0.166039,0.141681,71.325
Arkansas,11/23/2016,24.7056,0.274341,6.25,0.4,0.355372,0.647887,0.511945,0.178893,0.172524,75.8938
WI-Grn Bay,11/23/2016,24.7052,0.196853,8.0,0.324074,0.264901,0.697531,0.486647,0.14502,0.163582,77.9187
St Bonavent,11/23/2016,24.6184,0.363207,6.5,0.385714,0.341085,0.716667,0.516245,0.16062,0.197844,76.1625
E Michigan,11/23/2016,24.5761,0.382098,6.0,0.388889,0.311688,0.669421,0.472492,0.141152,0.198125,78.3281
Oregon,11/23/2016,24.5734,0.235435,5.6,0.3,0.325444,0.700599,0.522546,0.182789,0.182583,73.25
Clemson,11/23/2016,24.5608,0.159566,8.0,0.364583,0.302158,0.690476,0.488215,0.137252,0.183652,73.2875
Wright State,11/23/2016,24.4921,0.23929,8.33333,0.465517,0.333333,0.755556,0.537688,0.159185,0.166286,74.8542
Gonzaga,11/23/2016,24.4855,0.204732,7.33333,0.344262,0.290323,0.816667,0.560166,0.128849,0.193143,78.9583
Oakland,11/23/2016,24.471,0.237675,8.33333,0.350877,0.193878,0.831933,0.545082,0.152828,0.14112,83.0917
Mercer,11/23/2016,24.2894,0.245161,6.33333,0.311688,0.298851,0.635514,0.478673,0.168565,0.167742,64.5
Bradley,11/23/2016,24.2733,0.288585,7.0,0.373134,0.227642,0.720588,0.491103,0.166527,0.145844,71.0656
Colorado,11/23/2016,24.143,0.217892,7.2,0.245455,0.361111,0.751269,0.554217,0.147589,0.136482,73.7275
Prairie View,11/23/2016,24.0807,0.330229,5.75,0.309524,0.119718,0.643939,0.383838,0.163429,0.158058,76.825
South Dakota,11/23/2016,23.9875,0.238244,6.0,0.358974,0.29927,0.70068,0.50974,0.157276,0.126475,73.9969
