,Name,date,ORTG,ORTGlast3,home_ORTG,away_ORTG,ORTGprevSeason,DRTG,DRTGlast3,home_DRTG,away_DRTG,DRTGprevSeason
49424,TX-San Ant,04/04/2016,0.9605819999999999,0.878864,0.981507,0.946436,1.02187,1.13426,1.12663,1.06321,1.1823,1.03236
160,TX-San Ant,11/13/2015,0.0,0.0,0.0,0.0,1.02187,0.0,0.0,0.0,0.0,1.03236
903,TX-San Ant,11/15/2015,0.88215,0.88215,0.0,0.88215,1.02187,1.04755,1.04755,0.0,1.04755,1.03236
1682,TX-San Ant,11/17/2015,0.793088,0.793088,0.0,0.793088,1.02187,1.1205100000000001,1.1205100000000001,0.0,1.1205100000000001,1.03236
3098,TX-San Ant,11/21/2015,0.84788,0.84788,0.0,0.84788,1.02187,1.16527,1.16527,0.0,1.16527,1.03236
3753,TX-San Ant,11/23/2015,0.9315209999999999,0.9480870000000001,0.0,0.9315209999999999,1.02187,1.16354,1.20245,0.0,1.16354,1.03236
4417,TX-San Ant,11/25/2015,0.971716,1.0804200000000002,0.0,0.971716,1.02187,1.19469,1.23983,0.0,1.19469,1.03236
6893,TX-San Ant,12/02/2015,0.969141,1.08735,0.0,0.969141,1.02187,1.17506,1.1846,0.0,1.17506,1.03236
9035,TX-San Ant,12/08/2015,0.9383370000000001,0.946926,0.0,0.9383370000000001,1.02187,1.1603700000000001,1.15638,0.0,1.1603700000000001,1.03236
10486,TX-San Ant,12/12/2015,0.893222,0.772804,0.0,0.893222,1.02187,1.19485,1.1951,0.0,1.19485,1.03236
12926,TX-San Ant,12/19/2015,0.912091,0.800044,1.06469,0.893222,1.02187,1.18943,1.21765,1.14555,1.19485,1.03236
13976,TX-San Ant,12/22/2015,0.925218,0.895813,1.05413,0.893222,1.02187,1.18156,1.22904,1.12799,1.19485,1.03236
16781,TX-San Ant,12/31/2015,0.927543,1.0187700000000002,1.0187700000000002,0.893222,1.02187,1.1782,1.1339299999999999,1.1339299999999999,1.19485,1.03236
18409,Temple,01/05/2016,1.01494,1.03138,0.9802719999999999,1.04039,0.9826940000000001,1.03928,1.05654,0.9371520000000001,1.11425,0.912905
19831,Temple,01/09/2016,1.00637,0.9633450000000001,0.9802719999999999,1.02332,0.9826940000000001,1.02674,1.0586200000000001,0.9371520000000001,1.08494,0.912905
21200,Temple,01/13/2016,1.02417,0.9752200000000001,1.0253,1.02332,0.9826940000000001,1.02417,1.01252,0.9445450000000001,1.08494,0.912905
22274,Temple,01/16/2016,1.01381,1.00911,1.0253,1.00611,0.9826940000000001,1.01578,0.917373,0.9445450000000001,1.06356,0.912905
23352,Temple,01/19/2016,1.00025,0.9751569999999999,0.992951,1.00611,0.9826940000000001,1.00025,0.8915719999999999,0.921442,1.06356,0.912905
24753,Temple,01/24/2016,1.00325,0.910531,0.992951,1.0108,0.9826940000000001,0.9920180000000001,0.8495159999999999,0.921442,1.04375,0.912905
25793,Temple,01/27/2016,1.01229,1.0051299999999999,1.01404,1.0108,0.9826940000000001,0.9944729999999999,0.894473,0.9364459999999999,1.04375,0.912905
27206,Temple,01/31/2016,1.00724,1.04511,1.01404,1.00199,0.9826940000000001,0.9926440000000001,0.951442,0.9364459999999999,1.03603,0.912905
28603,Temple,02/04/2016,1.01158,1.05795,1.01404,1.00984,0.9826940000000001,0.9925379999999999,0.995432,0.9364459999999999,1.03239,0.912905
29302,Temple,02/06/2016,1.0121200000000001,1.0111,1.01492,1.00984,0.9826940000000001,0.991376,0.973305,0.9408860000000001,1.03239,0.912905
31071,Temple,02/11/2016,1.00748,1.00892,1.01492,1.0019,0.9826940000000001,0.98635,0.9479120000000001,0.9408860000000001,1.02037,0.912905
32128,Temple,02/14/2016,1.0085,0.988476,1.01655,1.0019,0.9826940000000001,0.985014,0.9362010000000001,0.941823,1.02037,0.912905
33166,Temple,02/17/2016,1.0147899999999999,1.03457,1.02918,1.0019,0.9826940000000001,0.9849399999999999,0.93726,0.945349,1.02037,0.912905
34582,Temple,02/21/2016,1.01178,1.0446600000000001,1.02188,1.0019,0.9826940000000001,0.9925120000000001,1.03962,0.9639979999999999,1.02037,0.912905
35286,Temple,02/23/2016,1.0111,1.03098,1.02188,1.00135,0.9826940000000001,0.9909030000000001,1.03582,0.9639979999999999,1.01524,0.912905
36708,Temple,02/27/2016,1.00439,0.921982,1.02188,0.989613,0.9826940000000001,0.995193,1.07645,0.9639979999999999,1.02154,0.912905
38469,Temple,03/03/2016,1.0014100000000001,0.914537,1.01433,0.989613,0.9826940000000001,0.991498,0.9830049999999999,0.9585879999999999,1.02154,0.912905
39519,Temple,03/06/2016,1.00157,0.919373,1.0137200000000002,0.989613,0.9826940000000001,0.9869899999999999,0.9532450000000001,0.951886,1.02154,0.912905
41282,Temple,03/11/2016,0.9979549999999999,0.941678,1.0137200000000002,0.983469,0.9826940000000001,0.9799959999999999,0.847037,0.951886,1.0058200000000002,0.912905
41622,Temple,03/12/2016,1.00383,1.02595,1.0137200000000002,0.995265,0.9826940000000001,0.9784370000000001,0.8589319999999999,0.951886,1.0014,0.912905
43733,Temple,03/18/2016,1.0010700000000001,0.9962340000000001,1.0137200000000002,0.99074,0.9826940000000001,0.9833,0.9476370000000001,0.951886,1.00895,0.912905
45487,Temple,03/23/2016,1.00022,1.02278,1.0137200000000002,0.9898049999999999,0.9826940000000001,0.9838899999999999,1.02278,0.951886,1.00855,0.912905
49347,Temple,04/04/2016,1.00044,1.02278,1.0137200000000002,0.990192,0.9826940000000001,0.984108,1.02278,0.951886,1.00895,0.912905
339,Temple,11/13/2015,0.0,0.0,0.0,0.0,0.9826940000000001,0.0,0.0,0.0,0.0,0.912905
2326,Temple,11/19/2015,0.9305559999999999,0.9305559999999999,0.0,0.9305559999999999,0.9826940000000001,1.26389,1.26389,0.0,1.26389,0.912905
2617,Temple,11/20/2015,1.00159,1.00159,0.0,1.00159,0.9826940000000001,1.1356,1.1356,0.0,1.1356,0.912905
3312,Temple,11/22/2015,1.01272,1.01272,0.0,1.01272,0.9826940000000001,1.12791,1.12791,0.0,1.12791,0.912905
5785,Temple,11/29/2015,1.00518,1.03132,0.0,1.00518,0.9826940000000001,1.1132600000000001,1.0605,0.0,1.1132600000000001,0.912905
6820,Temple,12/02/2015,1.0181799999999999,1.03252,1.07435,1.00518,0.9826940000000001,1.05036,0.992419,0.778513,1.1132600000000001,0.912905
7843,Temple,12/05/2015,1.03833,1.06463,1.1071600000000001,1.00518,0.9826940000000001,1.04319,0.9561950000000001,0.8977,1.1132600000000001,0.912905
9270,Temple,12/09/2015,1.02131,1.04378,1.1071600000000001,0.98787,0.9826940000000001,1.0590600000000001,0.9835649999999999,0.8977,1.12192,0.912905
10649,Temple,12/13/2015,1.03398,1.06051,1.1071600000000001,1.01023,0.9826940000000001,1.05965,1.07524,0.8977,1.11222,0.912905
12793,Temple,12/19/2015,1.00969,0.954068,1.00864,1.01023,0.9826940000000001,1.03377,1.01547,0.8807860000000001,1.11222,0.912905
15942,Temple,12/29/2015,1.01807,1.0109700000000001,1.0295,1.01023,0.9826940000000001,1.01807,0.9282549999999999,0.880909,1.11222,0.912905
16615,Temple,12/31/2015,1.0363200000000001,1.04235,1.0295,1.04039,0.9826940000000001,1.02706,0.9428489999999999,0.880909,1.11425,0.912905
18689,Tennessee,01/06/2016,1.05348,1.0319399999999999,1.10134,0.997506,1.0011,1.00239,0.995568,0.936426,1.07952,1.01593
19742,Tennessee,01/09/2016,1.05277,1.03649,1.09384,0.997506,1.0011,0.9922860000000001,0.9789049999999999,0.9274549999999999,1.07952,1.01593
21136,Tennessee,01/13/2016,1.05968,1.0618100000000001,1.10074,0.997506,1.0011,1.00679,1.04469,0.958759,1.07952,1.01593
22206,Tennessee,01/16/2016,1.05121,1.04169,1.10074,0.9872110000000001,1.0011,1.0091299999999999,1.0374,0.958759,1.07421,1.01593
23254,Tennessee,01/19/2016,1.05708,1.07756,1.10074,1.0071700000000001,1.0011,1.01336,1.11348,0.958759,1.0757700000000001,1.01593
24320,Tennessee,01/23/2016,1.0487799999999998,0.9943350000000001,1.08133,1.0071700000000001,1.0011,1.01793,1.0735299999999999,0.972672,1.0757700000000001,1.01593
25368,Tennessee,01/26/2016,1.0515700000000001,1.0535299999999999,1.08336,1.0071700000000001,1.0011,1.01596,1.0535299999999999,0.9731110000000001,1.0757700000000001,1.01593
26800,Tennessee,01/30/2016,1.03824,0.930802,1.08336,0.9821350000000001,1.0011,1.00835,0.979792,0.9731110000000001,1.05218,1.01593
27867,Tennessee,02/02/2016,1.03007,0.912653,1.08336,0.9703,1.0011,1.00916,0.9541370000000001,0.9731110000000001,1.04959,1.01593
29255,Tennessee,02/06/2016,1.03694,0.9404170000000001,1.09174,0.9703,1.0011,1.0126899999999999,0.9911260000000001,0.982348,1.04959,1.01593
30309,Tennessee,02/09/2016,1.03491,1.01122,1.09174,0.971585,1.0011,1.0221,1.11991,0.982348,1.0664,1.01593
31720,Tennessee,02/13/2016,1.03529,1.07526,1.08847,0.971585,1.0011,1.0084,1.0026,0.959992,1.0664,1.01593
33483,Tennessee,02/18/2016,1.03055,0.9793940000000001,1.08847,0.9666819999999999,1.0011,1.0106,0.9939389999999999,0.959992,1.06641,1.01593
34182,Tennessee,02/20/2016,1.03126,1.0006700000000002,1.08847,0.972616,1.0011,1.01722,0.9762649999999999,0.959992,1.07588,1.01593
35584,Tennessee,02/24/2016,1.03255,1.00957,1.0867799999999999,0.972616,1.0011,1.0110299999999999,1.03305,0.952358,1.07588,1.01593
36650,Tennessee,02/27/2016,1.0262,0.9880629999999999,1.0867799999999999,0.963773,1.0011,1.01797,1.08261,0.952358,1.0856,1.01593
37710,Tennessee,03/01/2016,1.0243,0.9612440000000001,1.0795,0.963773,1.0011,1.02102,1.05548,0.962139,1.0856,1.01593
39127,Tennessee,03/05/2016,1.0226600000000001,0.927256,1.0795,0.964398,1.0011,1.0272,1.1832200000000002,0.962139,1.0939,1.01593
40535,Tennessee,03/09/2016,1.01959,0.952498,1.07044,0.964398,1.0011,1.0341200000000002,1.1979899999999999,0.9790459999999999,1.0939,1.01593
40864,Tennessee,03/10/2016,1.02985,1.0868,1.07044,0.988516,1.0011,1.02772,1.0964200000000002,0.9790459999999999,1.07728,1.01593
41216,Tennessee,03/11/2016,1.0293700000000001,1.10216,1.07044,0.989808,1.0011,1.02647,1.01851,0.9790459999999999,1.07216,1.01593
49282,Tennessee,04/04/2016,1.0292,1.13263,1.07044,0.9917100000000001,1.0011,1.03001,0.9857239999999999,0.9790459999999999,1.07634,1.01593
106,Tennessee,11/13/2015,0.0,0.0,0.0,0.0,1.0011,0.0,0.0,0.0,0.0,1.01593
1122,Tennessee,11/16/2015,1.09406,1.09406,1.09406,0.0,1.0011,1.04069,1.04069,1.04069,0.0,1.01593
2299,Tennessee,11/19/2015,0.962766,0.962766,1.09406,0.839468,1.0011,0.949843,0.949843,1.04069,0.864526,1.01593
3337,Tennessee,11/22/2015,0.9927040000000001,0.9927040000000001,1.07166,0.839468,1.0011,0.941577,0.941577,0.9812780000000001,0.864526,1.01593
3990,Tennessee,11/24/2015,1.04064,1.02356,1.11057,0.839468,1.0011,0.921063,0.8828229999999999,0.940715,0.864526,1.01593
4997,Tennessee,11/27/2015,1.07686,1.1528100000000001,1.13849,0.839468,1.0011,0.942574,0.937735,0.962836,0.864526,1.01593
5358,Tennessee,11/28/2015,1.0638100000000001,1.13863,1.13849,0.9111309999999999,1.0011,0.9567760000000001,0.972767,0.962836,0.944384,1.01593
10280,Tennessee,12/12/2015,1.04715,1.05616,1.13849,0.922599,1.0011,0.9758389999999999,1.05169,0.962836,0.993568,1.01593
11666,Tennessee,12/16/2015,1.06185,1.03535,1.13849,0.983072,1.0011,1.01239,1.1356899999999999,0.962836,1.06332,1.01593
12722,Tennessee,12/19/2015,1.0590899999999999,1.04956,1.11806,0.983072,1.0011,0.98751,1.04956,0.928694,1.06332,1.01593
13775,Tennessee,12/22/2015,1.05972,1.0894,1.11806,0.9994639999999999,1.0011,1.00437,1.07169,0.928694,1.08253,1.01593
15883,Tennessee,12/29/2015,1.05718,1.04465,1.10409,0.9994639999999999,1.0011,0.995915,0.9516959999999999,0.925523,1.08253,1.01593
16578,Tennessee,12/31/2015,1.05913,1.0592700000000002,1.10134,0.9994639999999999,1.0011,0.9969610000000001,1.0268899999999999,0.936426,1.08253,1.01593
18325,Texas,01/05/2016,1.06596,1.01781,1.08738,1.0412299999999999,1.02516,0.972986,1.06989,0.8795860000000001,1.08083,0.917271
19729,Texas,01/09/2016,1.06174,0.995892,1.07758,1.0412299999999999,1.02516,0.9714010000000001,1.04569,0.88689,1.08083,0.917271
20805,Texas,01/12/2016,1.0475,0.9605229999999999,1.07758,1.01385,1.02516,0.963924,0.9906959999999999,0.88689,1.05006,0.917271
21840,Texas,01/15/2016,1.05869,1.0260200000000002,1.09388,1.01385,1.02516,0.978209,1.0017,0.921826,1.05006,0.917271
22192,Texas,01/16/2016,1.05683,1.0260200000000002,1.09388,1.00979,1.02516,0.976482,1.0017,0.921826,1.04586,0.917271
23256,Texas,01/19/2016,1.05501,1.03425,1.087,1.00979,1.02516,0.975326,1.00207,0.9254370000000001,1.04586,0.917271
24318,Texas,01/23/2016,1.04958,1.0701100000000001,1.087,1.00233,1.02516,0.968115,0.998447,0.9254370000000001,1.0220200000000002,0.917271
25375,Texas,01/26/2016,1.04798,0.9972790000000001,1.087,1.0039,1.02516,0.9773149999999999,0.982092,0.9254370000000001,1.03593,0.917271
26793,Texas,01/30/2016,1.04274,0.96891,1.0738299999999998,1.0039,1.02516,0.963735,0.8939940000000001,0.90596,1.03593,0.917271
27478,Texas,02/01/2016,1.04736,1.0335299999999998,1.07956,1.0039,1.02516,0.962181,0.9252540000000001,0.9075409999999999,1.03593,0.917271
29230,Texas,02/06/2016,1.0492700000000001,1.05787,1.07956,1.01203,1.02516,0.9622629999999999,0.8614069999999999,0.9075409999999999,1.0295299999999998,0.917271
29931,Texas,02/08/2016,1.05025,1.10638,1.07914,1.01203,1.02516,0.960482,0.9361700000000001,0.9082889999999999,1.0295299999999998,0.917271
31699,Texas,02/13/2016,1.04549,1.03104,1.07914,1.0048,1.02516,0.9610280000000001,0.9521299999999999,0.9082889999999999,1.0247899999999999,0.917271
32753,Texas,02/16/2016,1.0459200000000002,1.0203200000000001,1.07914,1.00922,1.02516,0.970714,1.03532,0.9082889999999999,1.03966,0.917271
34142,Texas,02/20/2016,1.0529899999999999,1.07428,1.08982,1.00922,1.02516,0.976783,1.10358,0.9238850000000001,1.03966,0.917271
34859,Texas,02/22/2016,1.0479399999999999,1.0673,1.0783399999999999,1.00922,1.02516,0.982075,1.1483,0.936858,1.03966,0.917271
36606,Texas,02/27/2016,1.05079,1.0926200000000001,1.0783399999999999,1.01819,1.02516,0.986541,1.12242,0.936858,1.04534,0.917271
37304,Texas,02/29/2016,1.05251,1.04825,1.07972,1.01819,1.02516,0.98398,1.04825,0.935342,1.04534,0.917271
38727,Texas,03/04/2016,1.04314,0.999077,1.0617299999999998,1.01819,1.02516,0.9914700000000001,1.07782,0.951348,1.04534,0.917271
40830,Texas,03/10/2016,1.0434299999999999,0.9721870000000001,1.0617299999999998,1.0203799999999998,1.02516,0.9875440000000001,0.997244,0.951348,1.03311,0.917271
43648,Texas,03/18/2016,1.0377299999999998,0.890658,1.0617299999999998,1.0096100000000001,1.02516,0.99,1.04988,0.951348,1.0352700000000001,0.917271
49258,Texas,04/04/2016,1.03956,1.00148,1.0617299999999998,1.0151700000000001,1.02516,0.9945370000000001,1.02716,0.951348,1.04206,0.917271
0,Texas,11/13/2015,0.0,0.0,0.0,0.0,1.02516,0.0,0.0,0.0,0.0,0.917271
3097,Texas,11/21/2015,0.851319,0.851319,0.0,0.851319,1.02516,0.9232610000000001,0.9232610000000001,0.0,0.9232610000000001,0.917271
4503,Texas,11/25/2015,0.886249,0.886249,0.926534,0.851319,1.02516,0.854138,0.854138,0.774417,0.9232610000000001,0.917271
4818,Texas,11/26/2015,0.936581,0.936581,0.926534,0.9413299999999999,1.02516,0.9632139999999999,0.9632139999999999,0.774417,1.05246,0.917271
5098,Texas,11/27/2015,0.9888629999999999,1.04274,0.926534,1.00898,1.02516,0.968613,0.9863790000000001,0.774417,1.03131,0.917271
6474,Texas,12/01/2015,1.0134299999999998,1.1103,0.926534,1.03526,1.02516,1.0134299999999998,1.13475,0.774417,1.07348,0.917271
7515,Texas,12/04/2015,1.01889,1.10658,0.98724,1.03526,1.02516,1.00286,1.0451,0.866353,1.07348,0.917271
8926,Texas,12/08/2015,1.0154100000000001,1.05474,0.98801,1.03526,1.02516,0.9811620000000001,0.99975,0.8537170000000001,1.07348,0.917271
10253,Texas,12/12/2015,1.07176,1.16798,1.10791,1.03526,1.02516,0.928283,0.787816,0.784482,1.07348,0.917271
11285,Texas,12/15/2015,1.09215,1.24609,1.13805,1.03526,1.02516,0.960285,0.87082,0.868956,1.07348,0.917271
12700,Texas,12/19/2015,1.0802100000000001,1.22815,1.11059,1.03526,1.02516,0.944308,0.860166,0.857009,1.07348,0.917271
15852,Texas,12/29/2015,1.0786,1.09782,1.11059,1.04059,1.02516,0.9523809999999999,1.0201,0.857009,1.0657,0.917271
16565,Texas,12/31/2015,1.06774,0.992662,1.08738,1.04059,1.02516,0.957691,0.9497110000000001,0.8795860000000001,1.0657,0.917271
18632,Texas A&M,01/06/2016,1.11101,1.17975,1.16864,0.9709530000000001,1.0176,0.890503,0.896424,0.8454290000000001,1.00005,0.945235
19689,Texas A&M,01/09/2016,1.1023,1.1384299999999998,1.16864,0.9710610000000001,1.0176,0.894566,0.9301200000000001,0.8454290000000001,0.991784,0.945235
20737,Texas A&M,01/12/2016,1.10976,1.13795,1.16864,1.01471,1.0176,0.9129450000000001,1.0079,0.8454290000000001,1.02196,0.945235
22142,Texas A&M,01/16/2016,1.10447,1.07486,1.1548200000000002,1.01471,1.0176,0.9169149999999999,1.03647,0.857985,1.02196,0.945235
23196,Texas A&M,01/19/2016,1.10896,1.1405,1.1548200000000002,1.03853,1.0176,0.9037459999999999,0.947275,0.857985,0.9740110000000001,0.945235
24250,Texas A&M,01/23/2016,1.10002,1.0499399999999999,1.1364,1.03853,1.0176,0.8958,0.807649,0.8495309999999999,0.9740110000000001,0.945235
25657,Texas A&M,01/27/2016,1.0929799999999998,1.0299200000000002,1.12268,1.03853,1.0176,0.889517,0.739063,0.843432,0.9740110000000001,0.945235
26718,Texas A&M,01/30/2016,1.08609,0.957808,1.12268,1.02795,1.0176,0.8952049999999999,0.847292,0.843432,0.977457,0.945235
28480,Texas A&M,02/04/2016,1.08104,0.967425,1.11188,1.02795,1.0176,0.892799,0.874848,0.843606,0.977457,0.945235
29194,Texas A&M,02/06/2016,1.0742,0.954003,1.11188,1.01619,1.0176,0.9045860000000001,1.001,0.843606,0.998447,0.945235
30597,Texas A&M,02/10/2016,1.07491,0.9985729999999999,1.11039,1.01619,1.0176,0.9144909999999999,1.0461200000000002,0.863748,0.998447,0.945235
31655,Texas A&M,02/13/2016,1.07202,1.00376,1.11039,1.01433,1.0176,0.91804,1.1091600000000001,0.863748,0.9996700000000001,0.945235
32708,Texas A&M,02/16/2016,1.0715299999999999,1.0506,1.11039,1.0183200000000001,1.0176,0.9261780000000001,1.09541,0.863748,1.0116399999999999,0.945235
34116,Texas A&M,02/20/2016,1.06971,1.02667,1.10487,1.0183200000000001,1.0176,0.921696,0.9813790000000001,0.8601559999999999,1.0116399999999999,0.945235
35516,Texas A&M,02/24/2016,1.07229,1.07451,1.1070200000000001,1.0183200000000001,1.0176,0.928586,1.01617,0.875138,1.0116399999999999,0.945235
36569,Texas A&M,02/27/2016,1.0700100000000001,1.05697,1.10145,1.0183200000000001,1.0176,0.9302030000000001,0.9648479999999999,0.8806729999999999,1.0116399999999999,0.945235
37616,Texas A&M,03/01/2016,1.0761100000000001,1.13402,1.10145,1.03785,1.0176,0.9335370000000001,1.04075,0.8806729999999999,1.01334,0.945235
39017,Texas A&M,03/05/2016,1.07881,1.13985,1.10145,1.0473299999999999,1.0176,0.93245,0.9686299999999999,0.8806729999999999,1.00444,0.945235
41117,Texas A&M,03/11/2016,1.08171,1.19685,1.10521,1.0473299999999999,1.0176,0.9355600000000001,0.988267,0.8884860000000001,1.00444,0.945235
41468,Texas A&M,03/12/2016,1.08004,1.1193899999999999,1.10521,1.0459,1.0176,0.935766,0.958084,0.8884860000000001,0.9998819999999999,0.945235
41822,Texas A&M,03/13/2016,1.07812,1.07097,1.10521,1.04389,1.0176,0.9239790000000001,0.8362370000000001,0.8884860000000001,0.968835,0.945235
43576,Texas A&M,03/18/2016,1.07699,1.02882,1.10521,1.0437299999999998,1.0176,0.929694,0.869819,0.8884860000000001,0.9782709999999999,0.945235
44277,Texas A&M,03/20/2016,1.0790799999999998,1.06952,1.10521,1.05039,1.0176,0.9256790000000001,0.824421,0.8884860000000001,0.9665290000000001,0.945235
45680,Texas A&M,03/24/2016,1.07731,1.06956,1.10521,1.04882,1.0176,0.9276909999999999,0.963016,0.8884860000000001,0.967717,0.945235
49204,Texas A&M,04/04/2016,1.07063,1.00842,1.10521,1.0373,1.0176,0.930558,0.9390149999999999,0.8884860000000001,0.9711209999999999,0.945235
15,Texas A&M,11/13/2015,0.0,0.0,0.0,0.0,1.0176,0.0,0.0,0.0,0.0,0.945235
1066,Texas A&M,11/16/2015,1.29393,1.29393,1.29393,0.0,1.0176,0.796268,0.796268,0.796268,0.0,0.945235
2114,Texas A&M,11/19/2015,1.26649,1.26649,1.26649,0.0,1.0176,0.757411,0.757411,0.757411,0.0,0.945235
2818,Texas A&M,11/21/2015,1.2563,1.2563,1.2563,0.0,1.0176,0.806723,0.806723,0.806723,0.0,0.945235
4224,Texas A&M,11/25/2015,1.21889,1.19225,1.21889,0.0,1.0176,0.778914,0.772755,0.778914,0.0,0.945235
4574,Texas A&M,11/26/2015,1.21675,1.17954,1.21889,1.20733,1.0176,0.8288780000000001,0.882336,0.778914,1.0492299999999999,0.945235
4929,Texas A&M,11/27/2015,1.18498,1.10046,1.21889,1.10617,1.0176,0.8499969999999999,0.9012819999999999,0.778914,1.01525,0.945235
6693,Texas A&M,12/02/2015,1.15293,1.0528899999999999,1.21889,1.0528899999999999,1.0176,0.8779549999999999,1.0281799999999999,0.778914,1.0281799999999999,0.945235
7758,Texas A&M,12/05/2015,1.1305399999999999,0.975377,1.1715200000000001,1.0528899999999999,1.0176,0.874373,0.956252,0.79319,1.0281799999999999,0.945235
10236,Texas A&M,12/12/2015,1.0877299999999999,0.893244,1.1715200000000001,0.9709530000000001,1.0176,0.879605,0.938817,0.79319,1.00005,0.945235
12688,Texas A&M,12/19/2015,1.0906799999999999,0.945853,1.16336,0.9709530000000001,1.0176,0.8887520000000001,0.913868,0.821192,1.00005,0.945235
15841,Texas A&M,12/29/2015,1.0929799999999998,0.9902489999999999,1.15693,0.9709530000000001,1.0176,0.885387,0.9155139999999999,0.825292,1.00005,0.945235
16532,Texas A&M,12/31/2015,1.10276,1.15018,1.1640000000000001,0.9709530000000001,1.0176,0.8893629999999999,0.9201459999999999,0.837944,1.00005,0.945235
19922,Texas State,01/09/2016,0.9470370000000001,1.01621,1.0312700000000001,0.8833719999999999,0.9068579999999999,0.902645,1.0315299999999998,0.901408,0.9035799999999999,0.935552
21702,Texas State,01/14/2016,0.931896,0.935552,1.0312700000000001,0.869409,0.9068579999999999,0.921574,1.0280799999999999,0.901408,0.9342540000000001,0.935552
22383,Texas State,01/16/2016,0.9519340000000001,0.91825,1.0312700000000001,0.90902,0.9068579999999999,0.9278,1.02538,0.901408,0.942076,0.935552
23797,Texas State,01/21/2016,0.94544,0.9406549999999999,1.0312700000000001,0.904541,0.9068579999999999,0.9343459999999999,1.0293,0.901408,0.950041,0.935552
24493,Texas State,01/23/2016,0.9518549999999999,1.01777,1.02967,0.904541,0.9068579999999999,0.9450649999999999,1.02264,0.9368799999999999,0.950041,0.935552
26219,Texas State,01/28/2016,0.9709840000000001,1.0418100000000001,1.06294,0.904541,0.9068579999999999,0.9540790000000001,1.05178,0.9596680000000001,0.950041,0.935552
26589,Texas State,01/29/2016,0.961047,1.02398,1.06294,0.895316,0.9068579999999999,0.970924,1.11843,0.9596680000000001,0.9781860000000001,0.935552
26940,Texas State,01/30/2016,0.9600989999999999,1.01892,1.06294,0.893864,0.9068579999999999,0.969966,1.1129,0.9596680000000001,0.976599,0.935552
28700,Texas State,02/04/2016,0.95981,0.9964780000000001,1.06294,0.89944,0.9068579999999999,0.981201,1.14778,0.9596680000000001,0.993807,0.935552
29401,Texas State,02/06/2016,0.959615,0.902175,1.06294,0.9039389999999999,0.9068579999999999,0.982547,1.12638,0.9596680000000001,0.994876,0.935552
30458,Texas State,02/09/2016,0.9592430000000001,0.954564,1.06294,0.9079,0.9068579999999999,0.984266,1.0624200000000001,0.9596680000000001,0.9964459999999999,0.935552
31181,Texas State,02/11/2016,0.948308,0.8843489999999999,1.01773,0.9079,0.9068579999999999,0.981416,0.98261,0.9555950000000001,0.9964459999999999,0.935552
33634,Texas State,02/18/2016,0.95406,0.922479,1.0237100000000001,0.9079,0.9068579999999999,0.9848120000000001,0.9976809999999999,0.9672559999999999,0.9964459999999999,0.935552
34338,Texas State,02/20/2016,0.951716,0.906042,1.01081,0.9079,0.9068579999999999,0.994683,1.05789,0.9923049999999999,0.9964459999999999,0.935552
36093,Texas State,02/25/2016,0.9513790000000001,0.971618,1.00427,0.9079,0.9068579999999999,0.989708,1.04436,0.981511,0.9964459999999999,0.935552
36793,Texas State,02/27/2016,0.953749,0.9516620000000001,1.00427,0.915589,0.9068579999999999,0.983125,0.9718030000000001,0.981511,0.984344,0.935552
37838,Texas State,03/01/2016,0.95944,1.01413,1.00427,0.927818,0.9068579999999999,0.990815,0.9634280000000001,0.981511,0.9973780000000001,0.935552
38539,Texas State,03/03/2016,0.9597959999999999,1.02011,1.00427,0.930649,0.9068579999999999,0.993431,1.02011,0.981511,1.00124,0.935552
39229,Texas State,03/05/2016,0.968366,1.08095,1.0206899999999999,0.930649,0.9068579999999999,0.9885889999999999,1.03067,0.9710340000000001,1.00124,0.935552
40983,Texas State,03/10/2016,0.9679479999999999,1.0331,1.01508,0.930649,0.9068579999999999,0.981268,0.9081629999999999,0.9560299999999999,1.00124,0.935552
41329,Texas State,03/11/2016,0.969733,1.0531,1.01508,0.9359190000000001,0.9068579999999999,0.9815389999999999,0.8817790000000001,0.9560299999999999,1.0005600000000001,0.935552
49415,Texas State,04/04/2016,0.9652729999999999,0.9393540000000001,1.01508,0.9305379999999999,0.9068579999999999,0.981275,0.919985,0.9560299999999999,0.998883,0.935552
3156,Texas State,11/21/2015,0.0,0.0,0.0,0.0,0.9068579999999999,0.0,0.0,0.0,0.0,0.935552
5577,Texas State,11/28/2015,0.8744709999999999,0.8744709999999999,0.0,0.8744709999999999,0.9068579999999999,1.08604,1.08604,0.0,1.08604,0.935552
6951,Texas State,12/02/2015,0.9193,0.9193,0.0,0.9193,0.9068579999999999,1.0028700000000002,1.0028700000000002,0.0,1.0028700000000002,0.935552
7948,Texas State,12/05/2015,0.9686239999999999,0.9686239999999999,1.06817,0.9193,0.9068579999999999,0.917399,0.917399,0.744905,1.0028700000000002,0.935552
10835,Texas State,12/13/2015,0.8967959999999999,0.9045350000000001,1.06817,0.8371069999999999,0.9068579999999999,0.8859040000000001,0.816526,0.744905,0.9350139999999999,0.935552
11865,Texas State,12/16/2015,0.922334,0.924534,1.04918,0.8371069999999999,0.9068579999999999,0.8871969999999999,0.803284,0.816029,0.9350139999999999,0.935552
12573,Texas State,12/18/2015,0.9141889999999999,0.8550469999999999,1.04918,0.846849,0.9068579999999999,0.841442,0.758917,0.816029,0.854118,0.935552
